id,english,thai,context,all_ids
1309207,Oosterbeek,อูสเตอร์บีค,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309207
1309208,OMG3_,OMG3_,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309208
1309209,"""Operation Market Garden"" is the combined codename for the Allied airborne and ground-based invasion of the Netherlands. As part of ""Market,"" the British 1st Airborne Division is attempting to capture bridges across the Rhine in Oosterbeek and Arnhem. Kampfgruppe Lehr is tasked with intercepting the British Paratroopers before reaching Arnhem.","""ปฏิบัติการมาร์เก็ตการ์เดน"" เป็นชื่อรหัสร่วมของแผนการบุกเนเธอร์แลนด์ทั้งทางอากาศและทางบกของฝ่ายสัมพันธมิตร ในส่วนของปฏิบัติการ ""มาร์เก็ต"" กองพลส่งทางอากาศที่ 1 ของอังกฤษพยายามเข้ายึดสะพานข้ามแม่น้ำไรน์ในโอสเตร์เบก และอาร์เนม โดยกลุ่มรบเลร์ ได้รับมอบหมายให้เข้าสกัดกั้นทหารพลร่มอังกฤษก่อนที่พวกมันจะไปถึงอาร์เนม",แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309209
1309210,Highway 69,ทางหลวงหมายเลข 69,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309210
1309211,OMG4_,OMG4_,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309211
1309212,"Critical to Operation Market Garden, the British 30th Corps' tanks are advancing along Highway 69 to relieve the paratroops. Kampfgruppe Lehr has been mobilized near Valkenswaard. Their objective is to occupy the town and delay 30th Corps.",รถถังของกองพลที่ 30 ของอังกฤษมีความสำคัญอย่างยิ่งต่อปฏิบัติการ Market Garden กำลังเคลื่อนทัพไปตามทางหลวงหมายเลข 69 เพื่อบรรเทาทุกข์ให้กับพลร่ม คัมฟ์กรุปเป้ Lehr ได้รับการระดมกำลังใกล้เมือง Valkenswaard วัตถุประสงค์ของพวกเขาคือการยึดเมืองและชะลอกองพลที่ 30,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309212
1309213,Best,เบสต์,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309213
1309214,OMG5_,OMG5_,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309214
1309215,"Having successfully delayed 30th Corps, Kampfgruppe Lehr is redeploying to the town of Best, near the Wilhelmina Canal. The Kampfgruppe's orders are to secure the Bridge at Best.",หลังจากชะลอกองพลที่ 30 ได้สำเร็จ คัมฟ์กรุปเป้ Lehr กำลังเคลื่อนพลไปยังเมือง Best ใกล้คลอง Wilhelmina คำสั่งของ คัมฟ์กรุปเป้ คือการรักษาสะพานให้ดีที่สุด,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309215
1309216,Arnhem: The Last Bridge,Arnhem: สะพานสุดท้าย,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309216
1309217,OMG6_,OMG6_,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309217
1309218,"2nd Battalion of the British 1st Airborne Division controls the bridge in Arnhem. The 9th SS Panzer Division has failed to retake it. With heavy tank support, Kampfgruppe Lehr must take back the bridge.",กองพันที่ 2 กองบิน 1 ของอังกฤษควบคุมสะพานในอาร์เนม กองพลยานเกราะ SS ที่ 9 ไม่สามารถยึดคืนได้ ด้วยการสนับสนุนรถถังหนัก คัมฟ์กรุปเป้ Lehr จึงต้องยึดสะพานกลับคืนมา,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309218
1309219,Return to Valkenswaard,กลับมาที่วาลเคนสวาร์ด,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309219
1309220,OMG7_,OMG7_,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309220
1309221,"With the last bridge under German control, intel reports that 30th Corps has set up HQ in Valkenswaard. Lehr has been ordered to infiltrate the area, assault Valkenswaard and eliminate the Command Trucks in the area.",ด้วยสะพานสุดท้ายภายใต้การควบคุมของเยอรมัน Intel รายงานว่ากองพลที่ 30 ได้ตั้งกองบัญชาการในวาลเคนสวาร์ด Lehr ได้รับคำสั่งให้แทรกซึมเข้าไปในพื้นที่ โจมตี Valkenswaard และกำจัด รถบังคับการ ในพื้นที่,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309221
1309222,Oosterbeek: Der Hexenkessel,อูสเตอร์บีค: เดอร์ เฮกเซนเคสเซล,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309222
1309223,OMG8_,OMG8_,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309223
1309224,Allied Polish Paratrooper reinforcements have dropped across the Rhine in Driel. They are making ready to cross the river. Kampfgruppe Lehr must prevent the Commandos from linking up with the Airborne forces holed up in Oosterbeek.,กองกำลังพลร่มของพันธมิตรโปแลนด์ได้ทิ้งกำลังลงทั่วแม่น้ำไรน์เป็นจำนวนมาก พวกเขากำลังเตรียมตัวข้ามแม่น้ำ คัมฟ์กรุปเป้ Lehr ต้องป้องกันไม่ให้หน่วยคอมมานโดเชื่อมโยงกับกองกำลังทางอากาศที่ซ่อนตัวอยู่ใน Oosterbeek,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309224
1309231,1st Airborne Division,กองบินที่ 1,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309231
1309232,9th SS Panzer Division,กองพลยานเกราะเอสเอสที่ 9,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309232
1309233,Royal Air Force,กองทัพอากาศ,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309233
1309234,2nd Fallschirmjager,ฟอลส์เชียร์มเยเกอร์ครั้งที่ 2,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309234
1309235,101st Airborne Division,กองบิน 101,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309235
1309236,30th Corps,กองพลที่ 30,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309236
1309237,2nd Battalion ,กองพันที่ 2,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309237
1309240,"The 17th of September, 1944. A massive airborne assault is dropping on German-occupied territory, the Netherlands. The Allies are attempting to cross the Rhine River and invade Germany. Take charge of Kampfgruppe Lehr and lead the Panzer Elite to victory against the Allies and their ill-fated plan.",17 กันยายน พ.ศ. 2487 การโจมตีทางอากาศครั้งใหญ่กำลังเกิดขึ้นบนดินแดนที่เยอรมันยึดครอง เนเธอร์แลนด์ ฝ่ายสัมพันธมิตรกำลังพยายามข้ามแม่น้ำไรน์และบุกเยอรมนี ควบคุม คัมฟ์กรุปเป้ Lehr และนำยานเกราะชั้นยอดไปสู่ชัยชนะเหนือฝ่ายสัมพันธมิตรและแผนการที่โชคร้ายของพวกเขา,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309240
1309241,"The 17th of September, 1944. Lead Kampfgruppe Lehr and the Panzer Elite to victory against the Allied airborne assault: Operation Market Garden.",17 กันยายน 1944 นำกลุ่มรบเลร์ และกองกำลังยานเกราะชั้นยอด ไปสู่ชัยชนะในการต่อต้านการโจมตีทางอากาศของฝ่ายสัมพันธมิตร: ปฏิบัติการมาร์เก็ตการ์เดน,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309241
1309250,"Wolfheze, 6km west of Arnhem.",Wolfheze ห่างจาก Arnhem ไปทางตะวันตก 6 กม.,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309250
1309251,"1258hrs September 17th, 1944",เวลา 12.58 น. วันที่ 17 กันยายน พ.ศ. 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309251
1309252,Kampfgruppe Lehr Training Depot,คลังฝึกอบรม คัมฟ์กรุปเป้ Lehr,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309252
1309253,Wolfheze. ,วูล์ฟเฮซ.,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309253
1309254,"1330hrs September 17th, 1944",13.30 น. วันที่ 17 กันยายน 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309254
1309256,"Oosterbeek, 3km west of Arnhem.",Oosterbeek ห่างจาก Arnhem ไปทางตะวันตก 3 กม.,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309256
1309257,"1149hrs September 18th, 1944",เวลา 11.49 น. วันที่ 18 กันยายน พ.ศ. 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309257
1309259,Highway 69 near Valkenswaard. ,ทางหลวงหมายเลข 69 ใกล้วาลเคนสวาร์ด,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309259
1309260,"1523hrs September 18th, 1944",1523 น. 18 กันยายน 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309260
1309262,Best.  ,ดีที่สุด.,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309262
1309263,"1841hrs September 19th, 1944",เวลา 18.41 น. 19 กันยายน 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309263
1309265,Arnhem.  ,อาร์เนม.,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309265
1309266,"0930hrs September 20th, 1944",09.30 น. วันที่ 20 กันยายน 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309266
1309268,North of Valkenswaard. ,ทางตอนเหนือของวาลเคนสวาร์ด,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309268
1309269,"0530hrs. September 22nd, 1944",05.30 น. 22 กันยายน 1944,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309269
1309271,Rhine River near Oosterbeek. ,แม่น้ำไรน์ใกล้กับ Oosterbeek,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309271
1309272,"1330hrs, September 24th, 1944",13.30 น. วันที่ 24 กันยายน พ.ศ. 2487,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309272
1309280,30th Corps was stopped only 9.4km away from Arnhem and the bridge over the Rhine to Germany.,กองพลที่ 30 ถูกหยุดอยู่ห่างจากอาร์เนมและสะพานข้ามแม่น้ำไรน์ไปยังเยอรมนีเพียง 9.4 กม.,แคมเปญก็อง+มาร์เก็ตการ์เดน (บทพูดภารกิจ),1309280
