id,english,thai,context,all_ids
92402,The Jeep's speed makes it an ideal Reconnaissance unit that excels at hunting down Enemy Snipers.,ความเร็วของ Jeep ทำให้เป็นหน่วยลาดตระเวนในอุดมคติที่เก่งในการตามล่าสไนเปอร์ของศัตรู,ยูนิต: คำอธิบาย/tooltip,92402|2139051|2200302|2204451
92451,"Incendiary Traps will only trigger on enemy infantry. Once triggered, an incendiary explosion will burn the affected area over time.",กับดักเพลิงไหม้จะทำงานเฉพาะกับทหารราบของศัตรูเท่านั้น เมื่อจุดชนวน การระเบิดของเพลิงไหม้จะเผาพื้นที่ที่ได้รับผลกระทบเมื่อเวลาผ่านไป,ยูนิต: คำอธิบาย/tooltip,92451
92701,Unleash the vengeance weapons! A V1 rocket can be ordered into the chosen area.,ปลดปล่อยอาวุธล้างแค้น! สามารถสั่งยิงจรวด V1 ลงสู่พื้นที่เป้าหมายที่เลือกได้,ยูนิต: คำอธิบาย/tooltip,92701|134100|134950|2092701|2094003|2134100|2134950
92800,"Incendiary Trap, when triggered, explodes leaving an incendiary wake.",กับดักเพลิงไหม้ เมื่อถูกกระตุ้น จะระเบิดทำให้เกิดเพลิงไหม้,ยูนิต: คำอธิบาย/tooltip,92800|2262101
92902,"The most feared tank in the war, the Tiger has heavy front and rear armor and is armed with a powerful 88mm main Gun. The Tiger had few combat weaknesses.",รถถังที่น่าเกรงขามที่สุดในสงคราม รถถังไทเกอร์ มีเกราะหนาทั้งด้านหน้าและด้านหลัง ติดตั้งปืนหลักขนาด 88 มม. อันทรงพลัง ไทเกอร์มีจุดอ่อนในการรบน้อยมาก,ยูนิต: คำอธิบาย/tooltip,92902|93102|2092401|2139451
93002,The M10 sacrifices armor protection for a heavier main Gun. The M10 relies on its powerful 3 inch main Gun and its speed to tackle Enemy Tanks.,M10 เสียสละการป้องกันเกราะสำหรับปืนหลักที่หนักกว่า M10 อาศัยปืนหลักขนาด 3 นิ้วอันทรงพลังและความเร็วในการรับมือกับรถถังศัตรู,ยูนิต: คำอธิบาย/tooltip,93002|2092851|2200402|2204551
93201,"British Commandos are tough, elite troops armed with light weapons and explosives.",หน่วยคอมมานโดของอังกฤษเป็นกองกำลังชั้นยอดที่แข็งแกร่งและติดอาวุธด้วยอาวุธเบาและวัตถุระเบิด,ยูนิต: คำอธิบาย/tooltip,93201|2093201
93203,Commando Demolitions can be placed anywhere on the map.,Commando Demolitions สามารถวางได้ทุกที่บนแผนที่,ยูนิต: คำอธิบาย/tooltip,93203|2093203
93205,Replace Casualties. Must be in proximity to Command Truck or Glider to reinforce.,แทนที่ผู้บาดเจ็บล้มตาย ต้องอยู่ใกล้กับ รถบังคับการ หรือ Glider เพื่อเสริมกำลัง,ยูนิต: คำอธิบาย/tooltip,93205|2093205
94602,"A fast reconnaissance Motorcycle, it can utilize its speed to mercilessly hunt down elusive Snipers.",มอเตอร์ไซค์ลาดตระเวนที่รวดเร็ว มันสามารถใช้ความเร็วเพื่อตามล่าสไนเปอร์ที่เข้าใจยากอย่างไร้ความปราณี,ยูนิต: คำอธิบาย/tooltip,94602|2142401|2180351
94750,Replace Casualties. Must be in proximity to a HQ or Halftrack to Reinforce.,แทนที่ผู้บาดเจ็บล้มตาย ต้องอยู่ใกล้กับกองบัญชาการหรือ Halftrack เพื่อเสริมกำลัง,ยูนิต: คำอธิบาย/tooltip,94750|94801
94902,The M2 105mm Howitzer provides long range indirect fire support,M2 105mm Howitzer ให้การสนับสนุนการยิงทางอ้อมในระยะไกล,ยูนิต: คำอธิบาย/tooltip,94902|2094902
94952,"The SdKfz 221 Scout Car has great speed and mobility. Armed with an MG42 light machine gun, the Scout car can engage light targets and also capture and hold territory.",SdKfz 221 รถลาดตระเวน มีความเร็วและความคล่องตัวที่ยอดเยี่ยม รถ Scout ติดอาวุธด้วยปืนกลเบา MG42 สามารถโจมตีเป้าหมายเบาและยึดและยึดดินแดนได้,ยูนิต: คำอธิบาย/tooltip,94952|2094952
95000,Deploy Riflemen Squads and Jeeps from the Barracks. Also contains upgrades for the Riflemen.,จัดกำลังพลปืนไรเฟิลและรถจี๊ปจากค่ายทหาร มีการอัพเกรดสำหรับ Riflemen ด้วย,ยูนิต: คำอธิบาย/tooltip,95000|95050|111950|2095000|2111950
95252,"The M4 Sherman is the workhorse of the Allied armies in Normandy. Upgrades to its main gun, a .50 cal Machine Gun, a Crab mine flail, and Smoke Dischargers can carry the M4 through to the end of any battle.",M4 Sherman เป็นม้าเทียมของกองทัพพันธมิตรในนอร์มังดี อัปเกรดเป็นปืนหลัก ปืนกล .50 cal ไม้ตีทุ่นระเบิด Crab และเครื่องปล่อยควัน สามารถบรรทุก M4 ไปได้จนจบทุกการรบ,ยูนิต: คำอธิบาย/tooltip,95252|2142601|2200502|2204651
95301,"The Bofors 40mm cannon is dangerous to low flying aircraft and light vehicles, but its light shell and limited depression on the gun allow heavy armor and infantry to get close.",ปืนใหญ่ Bofors 40 มม. เป็นอันตรายต่อเครื่องบินที่บินต่ำและยานพาหนะขนาดเล็ก แต่กระสุนที่เบาและการกดที่จำกัดของปืนทำให้เกราะหนักและทหารราบสามารถเข้าใกล้ได้,ยูนิต: คำอธิบาย/tooltip,95301|2095301
96501,Churchill tanks charge into enemy infantry causing near instant supression.,รถถังเชอร์ชิลล์พุ่งเข้าใส่ทหารราบของศัตรูทำให้เกิดการยิงกดดันตรึงพื้นที่ในทันที,ยูนิต: คำอธิบาย/tooltip,96501
98553,The ubiquitous Bren Carrier can transport a section of Infantry or an officer. Can be outfitted with a Vickers MMG for added  fire support.,รถขนส่ง Bren Carrier ที่มีอยู่ทุกหนทุกแห่งสามารถขนส่งส่วนหนึ่งของทหารราบหรือเจ้าหน้าที่ได้ สามารถติดตั้ง Vickers MMG เพื่อเพิ่มการยิงสนับสนุนได้,ยูนิต: คำอธิบาย/tooltip,98553
98750,The Sdkfz 222 Armored Car marries high speed and all terrain mobility with a rapid firing 20mm cannon capable of destroying infantry and other soft targets.,รถหุ้มเกราะ Sdkfz 222 ผสมผสานความเร็วสูงและความคล่องตัวในทุกพื้นที่ด้วยปืนใหญ่ขนาด 20 มม. ที่ยิงเร็วซึ่งสามารถทำลายทหารราบและเป้าหมายอ่อนอื่นๆ ได้,ยูนิต: คำอธิบาย/tooltip,98750|2098750
98850,Equip this Vehicle with a M2HB .50 cal Machine Gun.,ติดตั้งยานพาหนะคันนี้ด้วยปืนกล M2HB .50 cal,ยูนิต: คำอธิบาย/tooltip,98850|2098850
98901,Construct Slit Trenches or Radio Triangulation Detectors (unlocked from Commander Tree).,สร้างร่องลึกร่องลึกหรือเครื่องตรวจจับสามเหลี่ยม็อด้วยคลื่นวิทยุ (ปลดล็อคจากแผนผังผู้บัญชาการ),ยูนิต: คำอธิบาย/tooltip,98901|2098901
99300,Deploy Pioneers and escalate Battle Phases to call in additional Reinforcements.,วางกำลังผู้บุกเบิกและเพิ่มระยะการรบเพื่อเรียกกำลังเสริมเพิ่มเติม,ยูนิต: คำอธิบาย/tooltip,99300|101650|2099300|2101650
99700,Barbed Wire fences stop Enemy Troops from entering your Territory.,รั้วลวดหนามป้องกันไม่ให้กองกำลังศัตรูเข้าสู่ดินแดนของคุณ,ยูนิต: คำอธิบาย/tooltip,99700|99750|104600|104650|2099700|2099750|2104600|2104650
99800,Tank Traps are used to stop Enemy Armor from penetrating friendly Territory.,กับดักรถถังใช้เพื่อหยุดเกราะของศัตรูไม่ให้เจาะอาณาเขตฝ่ายเรา,ยูนิต: คำอธิบาย/tooltip,99800|2099800
99900,Houses Medics whose sole purpose is to return Casualties back to the Station.,Houses Medics ที่มีวัตถุประสงค์เพียงอย่างเดียวคือการส่งคืนผู้บาดเจ็บกลับไปยังสถานี,ยูนิต: คำอธิบาย/tooltip,99900|2099900
99950,Houses Medics that return Casualties back to the Station; if enough Casualties are collected a new squad will be granted. Units within proximity of the casualty clearing center can be healed with Medical Supplies.,แพทย์ประจำบ้านที่ส่งคืนผู้บาดเจ็บกลับไปที่สถานี หากรวบรวมผู้เสียชีวิตได้เพียงพอ ก็จะมอบทีมใหม่ หน่วยที่อยู่ในบริเวณใกล้เคียงกับศูนย์เคลียร์ความเสียหายสามารถรักษาให้หายได้ด้วยเวชภัณฑ์,ยูนิต: คำอธิบาย/tooltip,99950|2099950
100000,Machine Gun Emplacements are excellent at suppressing Enemy Troops.,ฐานที่ตั้งปืนกลนั้นยอดเยี่ยมในการยิงกดดันตรึงพื้นที่กองกำลังข้าศึก,ยูนิต: คำอธิบาย/tooltip,100000|2100000
100050,"Requisition the Krieg Barracks to deploy Grenadier Squads, Mortar teams, Halftracks, and the Pak 38 Anti Tank Gun.","เบิกจ่าย/ขออนุมัติกำลังพลจากค่ายทหารราบครีก เพื่อจัดกำลังหมู่ทหารราบเกรนาเดียร์, ทีมครก, รถสายพานกึ่งล้อยาง และปืนต่อสู้รถถัง Pak 38",ยูนิต: คำอธิบาย/tooltip,100050|2100050
100100,"Requisition the Sturm Armory to deploy Officers, Stug Ivs., Geschutzwagens, SdKfz 234 Armored Cars, and the Nebelwerfer Rocket Battery.","ขออนุมัติกำลังรบจากคลังอาวุธสตวร์ม เพื่อส่งนายทหารสัญญาบัตร, ชตุก Ivs., Geschutzwagens, รถเกราะ SdKfz 234 และฐานเครื่องยิงจรวดเนเบิลแวร์เฟอร์",ยูนิต: คำอธิบาย/tooltip,100100
100150,"Requisition Panzer Command to deploy the Knights Cross Holder, Ostwind Flak Panzer, Panzer IV, and the Panther Heavy Tank.","สร้างกองบัญชาการยานเกราะเพื่อวางกำลัง Knights Cross Holder, Ostwind Flak Panzer, Panzer IV และ Panther Heavy Tank",ยูนิต: คำอธิบาย/tooltip,100150|2100150
100200,Call in Artillery Strike on designated target area.,เรียกปืนใหญ่โจมตีในพื้นที่เป้าหมายที่กำหนด,ยูนิต: คำอธิบาย/tooltip,100200|144400|2144400|2151603|2151903
100202,Left-click icon and then Left-click target area to Barrage.,คลิกซ้ายที่ไอคอน จากนั้นคลิกซ้ายพื้นที่เป้าหมายเพื่อสั่งยิงปูพรม,ยูนิต: คำอธิบาย/tooltip,100202|114405|129002|134103|144302|144402|145203|145253|161652|2090052|2094000|2114405|2129002|2134103|2144302|2144402|2145203|2145253|2151600|2151900|2161652|2203403|2256353
100203,Area of Effect attack. Good vs. Infantry and Light Vehicles,การโจมตีแบบพื้นที่ส่งผล มีประสิทธิภาพสูงเมื่อปะทะกับทหารราบและยานพาหนะเบา,ยูนิต: คำอธิบาย/tooltip,100203|129003|145252|2090053|2129003|2145252|2151601|2151650|2151901|2151950|2161653|2256354
100300,Equip all Infantry Squads with the Mk2 'Pineapple' Fragmentation Grenade.,เตรียมหมู่ทหารราบทั้งหมดด้วย Mk2 'Pineapple' Fragmentation Grenade,ยูนิต: คำอธิบาย/tooltip,100300|2203902
100350,Equip the M3 Halftrack with the Maxson Mount. Cannot transport Troops when equipped.,ติดตั้ง รถสายพานกึ่งล้อยาง M3 ด้วย Maxson Mount ไม่สามารถขนส่งทหารได้เมื่อติดตั้ง,ยูนิต: คำอธิบาย/tooltip,100350|2100350
100450,"Primary Structure, generates the majority of the Allied Manpower production. Deploys Engineers and Engineer upgrades.",สิ่งปลูกสร้างหลัก สร้างกำลังพลของฝ่ายสัมพันธมิตรเป็นส่วนใหญ่ ใช้เกณฑ์ทหารช่างสนามและวิจัยอัปเกรดทหารช่างสนาม,ยูนิต: คำอธิบาย/tooltip,100450|100500|2100450
100552,Replace Casualties. Must be in proximity to an HQ or Halftrack to reinforce.,แทนที่ผู้บาดเจ็บล้มตาย ต้องอยู่ใกล้กับกองบัญชาการหรือ รถสายพานกึ่งล้อยาง เพื่อเสริมกำลัง,ยูนิต: คำอธิบาย/tooltip,100552|102951|103001|103753|103902|103951|2090901|2091251|2095551|2095651|2095701|2095751|2100552|2102951|2103001|2103753|2103902|2103951
100650,"Primary Vehicle Production Structure. Deploys Armored Cars, Halftracks and 57mm Anti Tank guns.",โครงสร้างการผลิตรถยนต์เบื้องต้น ใช้งานรถหุ้มเกราะ รถสายพานกึ่งล้อยาง และปืนต่อสู้รถถัง 57 มม.,ยูนิต: คำอธิบาย/tooltip,100650|101850|112100
100700,"Equip Squad with MG42 Light Machine Gun. The addition of an MG42 Light Machine Gun to the Squad vastly improves their firepower, but at a slight reduction of mobility.",ติดตั้งหน่วยด้วยปืนกลเบา MG42 การเพิ่มปืนกลเบา MG42 ให้กับหน่วยช่วยเพิ่มอำนาจการยิงได้อย่างมาก แต่ความคล่องตัวลดลงเล็กน้อย,ยูนิต: คำอธิบาย/tooltip,100700|2100700
100750,Equip Squad with Panzerfaust. Panzerfausts are one-shot Anti-Vehicle weapons.,จัดทีมด้วย Panzerfaust Panzerfaust เป็นอาวุธต่อต้านยานพาหนะแบบนัดเดียว,ยูนิต: คำอธิบาย/tooltip,100750|2100750
100800,"Equip Squad with Panzerschreck. One of the deadliest Anti Tank weapons of the war, the RPzB 54 Panzerschreck could penetrate the armor of any Allied tank.",จัดทีมด้วย Panzerschreck หนึ่งในอาวุธต่อต้านรถถังที่อันตรายที่สุดในสงคราม RPzB 54 Panzerschreck สามารถเจาะเกราะของรถถังฝ่ายสัมพันธมิตรได้,ยูนิต: คำอธิบาย/tooltip,100800|2100800
101050,"Primary Tank Production Structure. Deploys M10's, M18 Hellcats, M4 Shermans as well as Sherman Crocodiles. Also contains upgrades for the M4 Sherman.","โครงสร้างผลิตรถถังหลัก เรียกใช้ M10, M18 Hellcats, M4 Shermans และ Sherman Crocodiles รวมถึงอัปเกรดสำหรับ M4 Sherman",ยูนิต: คำอธิบาย/tooltip,101050|102050
101100,Logistic Support. Reduces unit Upkeep and Support costs.,การสนับสนุนด้านลอจิสติกส์ ลดต้นทุนการบำรุงรักษาและการสนับสนุนหน่วย,ยูนิต: คำอธิบาย/tooltip,101100|101250|2101100|2101250
101151,"Construct basic field defenses such as Sandbags, Barbwire obstacles.",สร้างการป้องกันสนามขั้นพื้นฐาน เช่น กระสอบทราย สิ่งกีดขวางลวดหนาม,ยูนิต: คำอธิบาย/tooltip,101151|2143002|2198802|2198852
101450,"Secure Sectors, which increases Resource production of that Sector and prevents enemy units from capturing that Sector.",Secure Sectors ซึ่งเพิ่มการผลิตทรัพยากรของ Sector นั้นและป้องกันไม่ให้หน่วยศัตรูยึดครอง Sector นั้น,ยูนิต: คำอธิบาย/tooltip,101450|105300|2101450|2105300
101500,"Secure Sectors, which increases Resource production of that Sector by 40%.",ยึดเซกเตอร์ ซึ่งเพิ่มการผลิตทรัพยากรของเซกเตอร์นั้น 40%,ยูนิต: คำอธิบาย/tooltip,101500|102650
101700,Tank Traps are used to stop Enemy armor from penetrating friendly Territory.,กับดักรถถังใช้เพื่อหยุดเกราะของศัตรูไม่ให้เจาะเข้าไปในดินแดนฝ่ายเรา,ยูนิต: คำอธิบาย/tooltip,101700|102200|2101700|2102200
101900,"Secondary Troop Production Structure. Deploys Heavy Machine Gun teams, Mortar Teams and Snipers.","โครงสร้างการผลิตกำลังพลขั้นที่สอง ระดมพลทีมปืนกลหนัก, ทีมครก และสไนเปอร์",ยูนิต: คำอธิบาย/tooltip,101900|101950|2101900
102102,Utilizes a .30 cal M1917 Heavy Machine Gun to lay down an enormous amount of firepower that is especially effective against massed Infantry. armor piercing bullets are effective against Light Vehicles.,ใช้ปืนกลหนัก M1917 ขนาด .30 cal เพื่อวางอำนาจการยิงจำนวนมหาศาล ซึ่งมีประสิทธิภาพโดยเฉพาะในการต่อสู้กับทหารราบจำนวนมาก กระสุนเจาะเกราะมีผลกับยานพาหนะขนาดเล็ก,ยูนิต: คำอธิบาย/tooltip,102102|2143301
102104,Replace Casualties. Must be in proximity to a HQ or Halftrack to Reinforce.,แทนที่ผู้บาดเจ็บล้มตาย ต้องอยู่ใกล้กับกองบัญชาการหรือ รถสายพานกึ่งล้อยาง เพื่อเสริมกำลัง,ยูนิต: คำอธิบาย/tooltip,102104|102503|103656|103706|104104|104154|104204|104254|104304|105654|105704|106804|106854|106904|106954|107903|108004|108154|108254|108304|108654|108704|118054|118104|2093006|2094750|2094801|2104104|2104204|2106854|2106954|2108704|2118054|2118104|2143304|2143604|2144554|2144654|2144904|2145054|2145104|2145154|2145304|2146104|2146154|2146204|2146254|2146354|2146404|2146454|2147354|2179654|2179704|2179754|2180656|2180706|2180804|2180904|2181254|2181304|2182004|2182054|2200104|2200154|2200204|2200350|2200756|2218254
102152,"Highly skilled Sharpshooter with scoped M1903 Rifle, effective against all Infantry. Can use camouflage ability.",นักแม่นปืนที่มีทักษะสูงพร้อมปืนไรเฟิลเล็ง M1903 มีผลกับทหารราบทุกคน สามารถใช้ความสามารถพรางตัวได้,ยูนิต: คำอธิบาย/tooltip,102152|2143401|2200251|2204251
102251,"A Smoke Round is fired from the vehicle, temporarily masking itself or targets.",กระสุนควันถูกยิงออกจากยานพาหนะ โดยปิดบังตัวเองหรือเป้าหมายชั่วคราว,ยูนิต: คำอธิบาย/tooltip,102251
102300,Road Blocks are extremely tough piles of junk material scraped together to block off an area. Roadblocks must be destroyed and cannot be crushed by any tank.,สิ่งกีดขวางบนถนนคือกองขยะที่มีความแข็งมากซึ่งถูกขูดเข้าด้วยกันเพื่อกั้นพื้นที่ สิ่งกีดขวางบนถนนจะต้องถูกทำลายและไม่สามารถถูกรถถังใดๆ บดขยี้ได้,ยูนิต: คำอธิบาย/tooltip,102300|2102300
