id,english,thai,context,all_ids
43209,Select %1TREENAME%,เลือก %1TREENAME%,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43209
43210,Unavailable,ไม่พร้อมใช้งาน,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43210
43211,Choose: %1TREENAME%,เลือก: %1TREENAME%,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43211
43212,Are you sure you want to choose %1TREENAME% as your Commander Tree?,คุณแน่ใจหรือไม่ว่าต้องการเลือก %1TREENAME% เป็นสายบัญชาการของคุณ?,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43212
43300,Ok,ตกลง,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43300
43307,Save,บันทึก,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43307
43350,Invalid subtitle text (%1LOCID%),ข้อความคำบรรยายไม่ถูกต้อง,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43350
43400,+%1RESOURCE%,+%1RESOURCE%,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43400
43450,Ability obtained: %1ABILITY%,ความสามารถที่ได้รับ: %1ABILITY%,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43450
43502,%1PERCENT%%%,%1PERCENT%%%,UI: เลือกโหมด/ตั้งเกม/อีเวนต์คิว,43502
