id,english,thai,context,all_ids
263021,"Quick, quick, MG42 in position!",ด่วน ด่วน MG42 ขึ้นตำแหน่งแล้ว!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263021
263022,Deploy along the road...,กระจายไปตามถนน...,บทพูด/ภารกิจ M06 แชร์บูร์ก,263022
263023,Rapid fire!,ยิงเร็ว!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263023
263024,Taking heavy fire from positions across the canal!,ยิงหนักจากตำแหน่งข้ามคลอง!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263024
263025,The Krauts have this road sighted!,พวก Krauts มองเห็นถนนสายนี้แล้ว!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263025
263026,Coastal guns under attack!,ปืนชายฝั่งถูกโจมตี!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263026
263027,Mobilize reinforcements!  We must defend the coastal batteries!,ระดมกำลังเสริม! เราต้องปกป้องแบตเตอรี่ชายฝั่ง!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263027
263028,Blast doors destroyed!,ประตูระเบิดพัง!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263028
263333,We will never surrender!,เราจะไม่มีวันยอมแพ้!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263333
263334,Keep fighting!  Cherbourg cannot fall!,สู้ต่อไป! เชอร์บูร์กต้องไม่แตก!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263334
263335,No surrender!,ไม่มีการมอบตัว!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263335
263506,The Americans have tanks!,ชาวอเมริกันมีรถถัง!,บทพูด/ภารกิจ M06 แชร์บูร์ก,263506
269001,27th June 1944,27 มิถุนายน 1944,บทพูด/ภารกิจ M06 แชร์บูร์ก,269001
269006,739th Grenadier Regiment,กรมทหารราบที่ 739,บทพูด/ภารกิจ M06 แชร์บูร์ก,269006
269007,XXXX Unknown,XXXX ไม่ทราบ,บทพูด/ภารกิจ M06 แชร์บูร์ก,269007
269010,Able Company is tapped with leading the final assault and securing the port of Cherbourg intact.,กองร้อยเอเบิลได้รับมอบหมายให้นำการเข้าตีระลอกสุดท้ายและยึดท่าเรือเชอร์บูร์กให้อยู่ในสภาพสมบูรณ์,บทพูด/ภารกิจ M06 แชร์บูร์ก,269010
269020,Secure the Town Square,รักษาความปลอดภัยจัตุรัสกลางเมือง,บทพูด/ภารกิจ M06 แชร์บูร์ก,269020
269021,Eliminate the Axis troops defending the Town Square. Garrison and Upgrade nearby civilian buildings to deploy additional troops.,กำจัดกองกำลังฝ่ายอักษะที่ปกป้องจัตุรัสกลางเมือง เข้าประจำการในอาคารและอัพเกรดอาคารพลเรือนในบริเวณใกล้เคียงเพื่อจัดกำลังทหารเพิ่มเติม,บทพูด/ภารกิจ M06 แชร์บูร์ก,269021
269023,Town Square,จัตุรัสกลางเมือง,บทพูด/ภารกิจ M06 แชร์บูร์ก,269023|309310
269024,Forward Motorpool,เดินหน้ามอเตอร์พูล,บทพูด/ภารกิจ M06 แชร์บูร์ก,269024
269025,Ostwind Inbound,Ostwind ขาเข้า,บทพูด/ภารกิจ M06 แชร์บูร์ก,269025
269028,Town Square Secured,จัตุรัสกลางเมืองปลอดภัย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269028
269032,Forward HQ Established,ก่อตั้งกองบัญชาการล่วงหน้าแล้ว,บทพูด/ภารกิจ M06 แชร์บูร์ก,269032
269040,Destroy Coastal Guns,ทำลายปืนชายฝั่ง,บทพูด/ภารกิจ M06 แชร์บูร์ก,269040
269041,"Deploy additional troops and armor and attack the Coastal Guns. Once destroyed, the USS Texas will be on station to provide artillery support.",ส่งกำลังทหารราบและยานเกราะเพิ่มเติมเข้าโจมตีป้อมปืนชายฝั่ง เมื่อถูกทำลายแล้ว เรือรบ USS Texas จะเข้าประจำสถานีเพื่อยิงปืนใหญ่สนับสนุน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269041
269042,Coastal Guns,ปืนชายฝั่ง,บทพูด/ภารกิจ M06 แชร์บูร์ก,269042
269051,Coastal Guns Destroyed,ปืนชายฝั่งถูกทำลาย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269051|269252
269052,Destroy Door,ทำลายประตู,บทพูด/ภารกิจ M06 แชร์บูร์ก,269052
269053,Destroy Magazine,ทำลายนิตยสาร,บทพูด/ภารกิจ M06 แชร์บูร์ก,269053
269060,Destroy Axis HQ,ทำลายศูนย์บัญชาการแกน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269060
269061,The Axis HQ must eliminated to break the remaining troops of the 739th Grenadier Regiment.,กองบัญชาการฝ่ายอักษะต้องกำจัดเพื่อทำลายกองทหารที่เหลือของกรมทหารราบที่ 739,บทพูด/ภารกิจ M06 แชร์บูร์ก,269061
269062,Axis HQ,กองบัญชาการแกน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269062
269069,Axis HQ Destroyed,กองบัญชาการแกนถูกทำลาย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269069
269070,XXXX Destroy This Building,XXXX ทำลายอาคารนี้,บทพูด/ภารกิจ M06 แชร์บูร์ก,269070
269080,Destroy the Demolition Station,ทำลายสถานีรื้อถอน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269080
269081,Prevent the Axis from blowing up the valuable port assets. Destroy the demolition station at the end of the pier before the timer expires.,ป้องกันไม่ให้ฝ่ายอักษะระเบิดทำลายท่าเรืออันมีค่า ทำลายสถานีจุดชนวนระเบิดที่ปลายท่าเรือก่อนหมดเวลา,บทพูด/ภารกิจ M06 แชร์บูร์ก,269081
269085,Destroy Demolition Station,ทำลายสถานีรื้อถอน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269085
269096,Demolition Station Destroyed,สถานีรื้อถอนถูกทำลาย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269096
269100,XXXX Destroy German Motorpool,XXXX ทำลาย Motorpool ของเยอรมัน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269100
269101,XXXX The German armour will continue to assault from the south until the Motorpool is destroyed.,XXXX เกราะเยอรมันจะโจมตีจากทางใต้ต่อไปจนกว่า Motorpool จะถูกทำลาย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269101
269102,XXXX German Motorpool,XXXX มอเตอร์พูลเยอรมัน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269102
269103,XXXX Destroy the German Armor,XXXX ทำลายเกราะเยอรมัน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269103
269104,XXXX The Germans are using a lot of armor to defend this area. Hunt down and destroy all their tanks and the Motorpool.,พวกเยอรมันใช้ยานเกราะจำนวนมากในการป้องกันพื้นที่นี้ จงตามล่าและทำลายรถถังทั้งหมดรวมถึงโรงซ่อมบำรุง ของพวกมัน,บทพูด/ภารกิจ M06 แชร์บูร์ก,269104
269105,XXXX Destroy Tank,XXXX ทำลายรถถัง,บทพูด/ภารกิจ M06 แชร์บูร์ก,269105
269106,XXXX German Armor Destroyed,XXXX เกราะเยอรมันถูกทำลาย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269106
269109,XXXX German Motorpool Destroyed,XXXX Motorpool ของเยอรมันถูกทำลาย,บทพูด/ภารกิจ M06 แชร์บูร์ก,269109
269111,XXXX Destroy Motorpool,XXXX ทำลายมอเตอร์พูล,บทพูด/ภารกิจ M06 แชร์บูร์ก,269111
269120,Take Out Artillery Spotter,กำจัดพลชี้เป้าปืนใหญ่,บทพูด/ภารกิจ M06 แชร์บูร์ก,269120
269121,Axis artillery have sighted the main approach to the bridge. Kill the spotter to stop the barrage and earn a commendation.,ปืนใหญ่ฝ่ายอักษะตั้งศูนย์เล็งเส้นทางหลักสู่สะพานไว้แล้ว สังหารพลชี้เป้าเพื่อหยุดการระดมยิงและรับเหรียญเชิดชูเกียรติ,บทพูด/ภารกิจ M06 แชร์บูร์ก,269121
269122,Axis Spotter,พลชี้เป้าฝ่ายอักษะ,บทพูด/ภารกิจ M06 แชร์บูร์ก,269122
269128,Artillery Silenced,ปืนใหญ่ถูกทำลายแล้ว,บทพูด/ภารกิจ M06 แชร์บูร์ก,269128
269140,Upgrade Building to Barracks,อัปเกรดอาคารเป็นค่ายทหารสนาม,บทพูด/ภารกิจ M06 แชร์บูร์ก,269140|269142
269141,Garrison a building and upgrade it to a Barracks to deploy additional troops.,ส่งทหารเข้าประจำการในอาคารแล้วอัปเกรดเป็นค่ายทหารสนามเพื่อขอกำลังเสริม,บทพูด/ภารกิจ M06 แชร์บูร์ก,269141
269143,Building Upgraded to Barracks,อัปเกรดอาคารเป็นค่ายทหารสนามแล้ว,บทพูด/ภารกิจ M06 แชร์บูร์ก,269143
269200,XXXX Capture this gun,XXXX จับปืนนี้,บทพูด/ภารกิจ M06 แชร์บูร์ก,269200
269201,XXXX Assault this position,XXXX โจมตีตำแหน่งนี้,บทพูด/ภารกิจ M06 แชร์บูร์ก,269201
269202,XXXX Build an MG Emplacement here,XXXX สร้างตำแหน่ง MG ที่นี่,บทพูด/ภารกิจ M06 แชร์บูร์ก,269202
