id,english,thai,context,all_ids
281150,We can expect a counterattack from the 38th SS at any moment. ,กองพลเอสเอสที่ 38 อาจเปิดการตีโต้ตอบได้ทุกเมื่อ,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281150
281220,We’re at the town square,เรามาถึงจัตุรัสกลางเมืองแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281220
281230,Looks like it’s well defended,ดูเหมือนว่ามีแนวป้องกันแน่นหนามาก,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281230
281260,Bridge repair is about half way done. Keep on it Engineers. ,การซ่อมสะพานเสร็จไปครึ่งทางแล้ว ทำงานต่อไป ทหารช่าง,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281260
281300,We have incoming rockets on our position.,มีจรวดกำลังระดมยิงถล่มตำแหน่งของเรา!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281300
281315,"Able Company, neutralize those rocket batteries.",กองร้อยเอเบิล จงทำลายกองร้อยเครื่องยิงจรวดพวกนั้นซะ,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281315
281320,This bridgehead is critical to our advance...,หัวสะพานนี้มีความสำคัญยิ่งยวดต่อการรุกคืบของเรา...,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281320
281340,Put a sniper in the bell tower of that church,ส่งสไนเปอร์ขึ้นไปบนหอระฆังของโบสถ์หลังนั้น,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281340
281440,Confirm Nebelwerfer battery destroyed.,ยืนยัน กองร้อยเครื่องยิงจรวดเนเบิลแวร์เฟอร์ถูกทำลายแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281440
281450,Rocket battery neutralized.,ทำลายกองร้อยเครื่องยิงจรวดสำเร็จแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281450
281460,Scratch another nebelwerfer. ,สอยเนเบิลแวร์เฟอร์ร่วงได้อีกหนึ่งคัน!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281460
281600,We need to set up defenses in the town square,เราจำเป็นต้องสร้างการป้องกันในจัตุรัสกลางเมือง,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281600
281610,Get some mines across the roads and build tank traps.,วางทุ่นระเบิดขวางแนวถนนและสร้างเครื่องกีดขวางดักรถถัง,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281610
281620,Get some MGs in the remaining buildings,ส่งปืนกลเข้าประจำการในอาคารที่ยังเหลืออยู่,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281620
281630,Secure all nearby strategic points.,ยึดและควบคุมจุดยุทธศาสตร์ใกล้เคียงทั้งหมด,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281630
281710,Good work. The town square is ours. ,ทำได้ดีมาก จัตุรัสกลางเมืองเป็นของเราแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281710
281730,"The Germans will counterattack. We cannot let them retake the town square. We hold here, men. ",พวกเยอรมันจะตีโต้แน่ เราจะยอมให้พวกมันยึดจัตุรัสกลางเมืองกลับคืนไปไม่ได้เด็ดขาด เราจะตรึงกำลังอยู่ที่นี่ ทุกคน!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281730
281740,Good work! Keep holding 'em back!,ทำได้ดีมาก! ยันพวกมันไว้ต่อไป!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281740
281750,Keep it up!,ลุยต่อไป!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281750
281760,Hold the line! They gotta give up soon. ,รักษาแนวรบไว้! ไม่ช้าพวกมันก็ต้องยอมถอยแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281760
281770,That's it!  Nobody fucks with Able Company!,นั่นแหละ! ไม่มีใครหน้าไหนมาหยามกองร้อยเอเบิล ได้!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281770
281775,Those SS bastards are almost on us!,ไอ้พวกเวรเอสเอสมันประชิดเข้ามาเกือบถึงตัวเราแล้ว!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281775
281780,The Germans are taking the town square. Stop them!,พวกเยอรมันกำลังจะยึดจัตุรัสกลางเมือง หยุดพวกมันเร็ว!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281780
281790,We're being overrun!,แนวรบเรากำลังจะแตกแล้ว!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281790
281800,Recapture that strategic point!  We need to re-take the Town Square!,ไปยึดจุดยุทธศาสตร์นั้นคืนมา! เราต้องยึดจัตุรัสกลางเมืองกลับมาให้ได้!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281800
281810,Holy shit!  Panzers!,ชิบหายแล้ว! รถถังแพนเซอร์!,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281810
281820,Stand down Able Company.  The SS are retreating.,พักรบได้ กองร้อยเอเบิล พวกเอสเอสกำลังถอยร่นแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281820
281830,"Conti, give me a casualty report and report to HQ that the bridgehead is secure.  We did our jobs.",คอนติ รายงานความสูญเสียให้ผมที แล้วแจ้ง บก. ว่าหัวสะพานปลอดภัยแล้ว เราทำหน้าที่ของเราสำเร็จแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,281830
282000,"Good job men, the 38th SS HQ is out of action.",ทำได้ดีมากทุกคน ศูนย์บัญชาการกองพลเอสเอสที่ 38 ถูกทำลายราบคาบแล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,282000
282001,Able Company now controls St. Fromond.,ตอนนี้กองร้อยเอเบิล เข้าควบคุมเมืองแซงต์ฟรอมงด์ แล้ว,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,282001
282002,Recon shows heavy troop movements in this area.,หน่วยลาดตระเวนตรวจพบการเคลื่อนกำลังพลขนาดใหญ่ในพื้นที่นี้,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,282002
282003,And rocket batteries have been spotted here.,และพบตำแหน่งกองร้อยเครื่องยิงจรวดอยู่ที่นี่,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,282003
282010,They won't be able to coordinate counterattacks,พวกมันจะไม่สามารถประสานการตีโต้ตอบได้อีกต่อไป,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,282010
285010,"The 38th SS PanzerGrenadier has blown the only bridge into St. Fromond. Without it, Division can't push forward.",กองพลยานเกราะเกรนาเดียร์เอสเอสที่ 38 ได้ระเบิดสะพานแห่งเดียวที่ข้ามสู่เมืองแซงต์ฟรอมงด์ทิ้งไปแล้ว หากไม่มีสะพานนี้ กองพลของเราก็ไม่สามารถรุกคืบไปข้างหน้าได้,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285010
285020,"It's Able's job to get the engineers in there, bring that bridge back into play. ",หน้าที่ของกองร้อยเอเบิลคือส่งทหารช่างเข้าไปซ่อมสะพานนั้นให้กลับมาใช้งานได้อีกครั้ง,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285020
285030,"Once the bridge is up, it'll have to be protected. This means pushing the 38th back, out of St. Fromond. ",เมื่อสะพานสร้างเสร็จ จะต้องปกป้องสะพานไว้ นั่นหมายถึงการขับไล่กองพลที่ 38 ให้ถอยร่นออกจากแซงต์ฟรอมงด์,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285030
285040,"By flanking the town, we should be able to force the Krauts into a pocket around the town square, here. ",ด้วยการเข้าตีโอบเมือง เราน่าจะบีบให้พวกเยอรมันจนมุมอยู่ในวงล้อมรอบจัตุรัสกลางเมืองตรงนี้ได้,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285040
285050,Then it's just a matter of clearing the square...,งั้นก็แค่เคลียร์พื้นที่...,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285050
285060,... and capturing this strategic point.,...และยึดจุดยุทธศาสตร์นี้ไว้,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285060
285080,The town square cannot fall to the enemy.  It's gonna cost us but we have to hold them back.,จัตุรัสกลางเมืองต้องไม่ตกไปอยู่ในมือข้าศึก แม้จะต้องแลกด้วยอะไรก็ตามแต่เราต้องยันพวกมันไว้ให้ได้,บทพูด/ภารกิจ M08 ปืนใหญ่ประชัน,285080
