id,english,thai,context,all_ids
360140,We gotta close the gap NOW - too many krauts are slipping through. ,เราต้องปิดช่องว่างเดี๋ยวนี้! มีพวกเยอรมันเล็ดลอดหนีไปได้มากเกินไปแล้ว,บทพูด/ภารกิจ M15 เสือจนมุม,360140
360180,We've secured all the bridges. The krauts are cut off. ,เราควบคุมสะพานได้ทั้งหมดแล้ว พวกไอ้เยอรมันถูกตัดขาดแล้ว,บทพูด/ภารกิจ M15 เสือจนมุม,360180
360181,Now let's focus on linking up our sectors with our allies. ,คราวนี้มามุ่งเน้นการเชื่อมต่อเซกเตอร์ของเราเข้ากับฝ่ายสัมพันธมิตรกัน,บทพูด/ภารกิจ M15 เสือจนมุม,360181
360189,Alright Jerry let's MOVE IT!,เอาล่ะไอ้เยอรมัน ก้าวขาเร็วเข้า!,บทพูด/ภารกิจ M15 เสือจนมุม,360189
360190,Secure and hold those bridges.  That'll slow down the Axis retreat.,ควบคุมและรักษาหัวสะพานเหล่านั้นไว้ ซึ่งจะช่วยชะลอการถอยร่นของฝ่ายอักษะ,บทพูด/ภารกิจ M15 เสือจนมุม,360190
360192,Let's go...,ไปกันเลย...,บทพูด/ภารกิจ M15 เสือจนมุม,360192
360195,"Hey, how come they get to celebrate and we get stuck with this bum job?",เฮ้ ทำไมพวกนั้นได้ฉลองกัน แต่พวกเราต้องมาติดแหง็กคุมเชลยห่วยๆ แบบนี้ล่ะ?,บทพูด/ภารกิจ M15 เสือจนมุม,360195
360196,"Relax Taggart, let ‘em have their fun. They earned it...",ใจเย็นน่า แทกการ์ต ปล่อยให้พวกเขาสนุกกันเถอะ พวกเขาสู้เหนื่อยมาทั้งนั้น...,บทพูด/ภารกิจ M15 เสือจนมุม,360196
360197,"...and besides, look at all these new friends you have!",...อีกอย่าง ดูเพื่อนใหม่รอบตัวนายสิ!,บทพูด/ภารกิจ M15 เสือจนมุม,360197
360198,"You just have to get to know them better, that’s all... ",นายแค่ต้องทำความรู้จักกับพวกเขาให้มากขึ้นเท่านั้นเอง...,บทพูด/ภารกิจ M15 เสือจนมุม,360198
360199,Sir! What you doin’ over there?,ผู้กองครับ! คุณไปทำอะไรตรงนั้นน่ะ?,บทพูด/ภารกิจ M15 เสือจนมุม,360199
360200,They've taken a bridge!,พวกมันยึดสะพานไปได้แห่งหนึ่งแล้ว!,บทพูด/ภารกิจ M15 เสือจนมุม,360200|362200|363200
360201,They're attacking the bridges!,พวกมันกำลังบุกโจมตีสะพาน!,บทพูด/ภารกิจ M15 เสือจนมุม,360201|362201|363201
360202,Air Strike!  Take Cover!,การโจมตีทางอากาศ! หาที่กำบังเร็ว!,บทพูด/ภารกิจ M15 เสือจนมุม,360202|362202|363202
360203,Air Strike!  Where is the Luftwaffe?!,เครื่องบินทิ้งระเบิดถล่ม! กองทัพอากาศลุฟท์วัฟเฟอของเราไปมุดหัวอยู่ที่ไหนวะ?!,บทพูด/ภารกิจ M15 เสือจนมุม,360203|362203|363203
360205,Convoy under fire!,ขบวนรถกำลังถูกยิง!,บทพูด/ภารกิจ M15 เสือจนมุม,360205|362205|363205
360206,We must keep the roads open!,เราต้องเปิดเส้นทางถนนไว้ให้ได้!,บทพูด/ภารกิจ M15 เสือจนมุม,360206|362206|363206
360207,We're losing!,พวกเรากำลังจะแพ้แล้ว!,บทพูด/ภารกิจ M15 เสือจนมุม,360207|362207|363207
360208,We'll never get out of here alive!,พวกเราไม่มีวันรอดออกไปจากที่นี่ได้แน่!,บทพูด/ภารกิจ M15 เสือจนมุม,360208|362208|363208
360209,This isn't fair!,แบบนี้มันไม่ยุติธรรมเลย!,บทพูด/ภารกิจ M15 เสือจนมุม,360209|362209|363209
360210,How can there be so many of them!?,ทำไมพวกมันถึงเยอะขนาดนี้วะ!?,บทพูด/ภารกิจ M15 เสือจนมุม,360210|362210|363210
360211,There's no where to go!,ไม่มีทางหนีแล้ว!,บทพูด/ภารกิจ M15 เสือจนมุม,360211|362211|363211
360212,We should surrender!,พวกเรายอมแพ้กันเถอะ!,บทพูด/ภารกิจ M15 เสือจนมุม,360212|362212|363212
367201,"...hey Terry.  Bring a little bit of the war home with ya, huh?",...เฮ้ เทอร์รี่ แอบเก็บของที่ระลึกจากสงครามกลับบ้านด้วยเหรอฮึ?,บทพูด/ภารกิจ M15 เสือจนมุม,367201
367202,Hey Sir! Come help us liberate this French wine!!,เฮ้ผู้กอง! มาช่วยพวกเราปลดปล่อยไวน์ฝรั่งเศสขวดนี้หน่อยสิครับ!!,บทพูด/ภารกิจ M15 เสือจนมุม,367202
367263,Good to see ya sir.,ดีใจที่ได้พบคุณครับ ผู้กอง,บทพูด/ภารกิจ M15 เสือจนมุม,367263
