id,english,thai,context,all_ids
200908,We could use a Supply Yard.,เราควรสร้างลานเสบียง,บทพูด/ภารกิจ M01 ดีเดย์,200908
200909,Use Engineers to build a Supply Yard near the HQ.,ใช้ทหารช่างสร้างลานเสบียงใกล้กับกองบัญชาการ,บทพูด/ภารกิจ M01 ดีเดย์,200909
200910,Germans attacking the HQ,พวกเยอรมันกำลังโจมตีกองบัญชาการ,บทพูด/ภารกิจ M01 ดีเดย์,200910
200911,Germans attacking the HQ2,พวกเยอรมันกำลังโจมตี HQ2,บทพูด/ภารกิจ M01 ดีเดย์,200911
200912,Look out! Landmines! Everybody freeze!,ระวัง! ทุ่นระเบิด! ทุกคนหยุดนิ่ง!,บทพูด/ภารกิจ M01 ดีเดย์,200912
200913,The bastards have planted landmines in this area.,พวกเวรนั่นวางทุ่นระเบิดไว้ในพื้นที่นี้,บทพูด/ภารกิจ M01 ดีเดย์,200913
200914,We'll have to proceed with caution,เราจะต้องดำเนินการด้วยความระมัดระวัง,บทพูด/ภารกิจ M01 ดีเดย์,200914
200915,We have MINESWEEPERS available to our ENGINEERS and the CRAB upgrade available on the SHERMAN.,เรามีเครื่องตรวจจับทุ่นระเบิดสำหรับทหารช่าง และการอัปเกรดแคร็บ บนรถถังเชอร์แมน,บทพูด/ภารกิจ M01 ดีเดย์,200915
200916,Our ENGINEERS can be upgraded with MINESWEEPERS to detect the landmines.,ทหารช่างของเราสามารถอัปเกรดเครื่องตรวจจับทุ่นระเบิดเพื่อตรวจหาทุ่นระเบิดได้,บทพูด/ภารกิจ M01 ดีเดย์,200916
200917,"Our SHERMANs can be upgraded with the CRAB, a chain flail that will harmlessly detonate all mines in it's path.",รถถังเชอร์แมนของเราสามารถอัปเกรดโซ่ฟาดทุ่นระเบิด CRAB ซึ่งจะตีระเบิดทุ่นระเบิดทั้งหมดที่ขวางทางได้อย่างปลอดภัย,บทพูด/ภารกิจ M01 ดีเดย์,200917
200920,Heavy fire coming from an Anti-aircraft gun!,ปืนต่อสู้อากาศยานระดมยิงมาอย่างหนัก!,บทพูด/ภารกิจ M01 ดีเดย์,200920
200921,Anti-aircraft gun spotted!,พบตำแหน่งปืนต่อสู้อากาศยาน!,บทพูด/ภารกิจ M01 ดีเดย์,200921
200922,"Anti-aircraft gun spotted! Grenades on it, now!",พบปืนต่อสู้อากาศยาน! ขว้างระเบิดใส่มัน เดี๋ยวนี้!,บทพูด/ภารกิจ M01 ดีเดย์,200922
200923,Incoming AA fire!!!,กระสุน ปตอ. ถล่มเข้ามาแล้ว!!!,บทพูด/ภารกิจ M01 ดีเดย์,200923|280200
200924,Take out that AA site!,ทำลายฐาน ปตอ. นั่นซะ!,บทพูด/ภารกิจ M01 ดีเดย์,200924|280210
200930,Anti-aircraft site neutralized,ทำลายฐานปืนต่อสู้อากาศยานสำเร็จแล้ว,บทพูด/ภารกิจ M01 ดีเดย์,200930
200931,We got ‘em. Flak Cannon down.,เสร็จเราแล้ว ปืนฟลัคถูกทำลายแล้ว,บทพูด/ภารกิจ M01 ดีเดย์,200931
200932,AA site is down.  Paratroopers can drop in here.,ฐาน ปตอ. ถูกทำลายแล้ว พลร่มสามารถโดดลงตรงนี้ได้,บทพูด/ภารกิจ M01 ดีเดย์,200932
200950,Smoke 'em if ya got 'em!,ใครมีบุหรี่ก็จุดสูบได้เลย!,บทพูด/ภารกิจ M01 ดีเดย์,200950
200960,We have the germans on the run! They're pulling back!,พวกเยอรมันแตกกระเจิงแล้ว! พวกมันกำลังถอยร่น!,บทพูด/ภารกิจ M01 ดีเดย์,200960
200970,Bloody Krauts are surrounding us,พวกไอ้เยอรมันเวรกำลังล้อมเราไว้!,บทพูด/ภารกิจ M01 ดีเดย์,200970
200980,Another Axis Wave inbound!,ฝ่ายอักษะบุกระลอกใหม่เข้ามาแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,200980
200990,We're losing the HILL!,เรากำลังจะเสียเนินเขาไป!,บทพูด/ภารกิจ M01 ดีเดย์,200990
201000,Where's that Goddamn artillery support!,กำลังยิงสนับสนุนจากปืนใหญ่อยู่ไหนวะเนี่ย!,บทพูด/ภารกิจ M01 ดีเดย์,201000
201010,Axis movement on the left flank,ฝ่ายอักษะเคลื่อนกำลังมาทางปีกซ้าย,บทพูด/ภารกิจ M01 ดีเดย์,201010
201020,Axis movement on the right flank,ฝ่ายอักษะเคลื่อนกำลังมาทางปีกขวา,บทพูด/ภารกิจ M01 ดีเดย์,201020
201030,The Axis are making a frontal attack!,ฝ่ายอักษะกำลังบุกโจมตีเข้ามาตรงหน้า!,บทพูด/ภารกิจ M01 ดีเดย์,201030
210000,"...alright men, this is it...",...เอาล่ะทุกคน ถึงเวลาแล้ว...,บทพูด/ภารกิจ M01 ดีเดย์,210000
210010,"... remember to keep moving, we’re going to make it.",...จำไว้ เดินหน้าต่อไปเรื่อยๆ เราต้องรอดแน่,บทพูด/ภารกิจ M01 ดีเดย์,210010
210011,"ABLE COMPANY, GET READY!",กองร้อยเอเบิล เตรียมตัวให้พร้อม!,บทพูด/ภารกิจ M01 ดีเดย์,210011
210030,THREE SECONDS!  TWO!  ONE!,สามวินาที! สอง! หนึ่ง!,บทพูด/ภารกิจ M01 ดีเดย์,210030
210040,GO! GO! GO!,ไป! ไป! ไป!,บทพูด/ภารกิจ M01 ดีเดย์,210040|212000|212008
210041,Take Cover!,หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210041|210044|240910
210042,Leave Him!,ปล่อยเขาไป! / ทิ้งเขาไว้!,บทพูด/ภารกิจ M01 ดีเดย์,210042
210043,God dammit!,บัดซบเอ๊ย!,บทพูด/ภารกิจ M01 ดีเดย์,210043
210050,We’re dead if we stay put!,ถ้าอยู่เฉยๆ เราตายแน่!,บทพูด/ภารกิจ M01 ดีเดย์,210050
210051,Listen up! The rendezvous point is the shingle at the top of the beach!,ฟังนะ! จุดนัดพบคือแนวหินกรวดด้านบนสุดของหาด!,บทพูด/ภารกิจ M01 ดีเดย์,210051
210052,Use those defilades and keep moving! DO NOT STOP until you reach the shingle!,ใช้แนวลาดกำบังแล้วเคลื่อนที่ต่อไป! อย่าหยุดจนกว่าจะถึงแนวหินกรวด!,บทพูด/ภารกิจ M01 ดีเดย์,210052
210053,Clear the boat! GO! GO!  GO!,ออกจากเรือเร็ว! ไป! ไป! ไป!,บทพูด/ภารกิจ M01 ดีเดย์,210053
210054,KEEP MOVING!,เดินหน้าต่อไป!,บทพูด/ภารกิจ M01 ดีเดย์,210054
210055,Move it!,ไปเร็วเข้า!,บทพูด/ภารกิจ M01 ดีเดย์,210055
210056,Those 88's are killin' us!,ปืน 88 ของพวกมันยิงเรายับแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210056
210057,ADVANCE!!,บุกไปข้างหน้า!!,บทพูด/ภารกิจ M01 ดีเดย์,210057
210058,Come on men don't stop!,เร็วเข้าทุกคน อย่าหยุด!,บทพูด/ภารกิจ M01 ดีเดย์,210058
210060,"For christ’s sake, don’t stop unless your dead or in cover!",ให้ตายสิวะ อย่าหยุดวิ่งเว้นแต่แกจะตายหรือเข้าที่กำบังแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210060
210071,I want quick sprints to the shingle! keep you eyes peeled for the MGs,วิ่งสปรินต์ไปที่แนวหินกรวดเร็วเข้า! คอยระวังปืนกลพวกมันไว้!,บทพูด/ภารกิจ M01 ดีเดย์,210071
210072,I want short sprints - leapfrog to cover!,วิ่งสปรินต์สั้นๆ ผลัดกันรุกเข้าหาที่กำบัง!,บทพูด/ภารกิจ M01 ดีเดย์,210072
210073,Don't let those MGs catch you in the open! ,อย่าปล่อยให้ปืนกลพวกมันยิงจับเราในที่โล่งได้!,บทพูด/ภารกิจ M01 ดีเดย์,210073
210074,Okay - short sprints! Keep that cover 'tween you and those MGs! Go!,โอเค สปรินต์สั้นๆ! หาที่กำบังคั่นระหว่างพวกแกกับปืนกลไว้! ไป!,บทพูด/ภารกิจ M01 ดีเดย์,210074
210090,MG42!  Take Cover!,เอ็มจี 42! หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210090
210111,"Kraut MGs get a bead on you, you get to cover!",ถ้าปืนกลเยอรมันเล็งมาที่แก รีบเข้าที่กำบังซะ!,บทพูด/ภารกิจ M01 ดีเดย์,210111
210112,Get to cover! You can't outrun no MG!,เข้าที่กำบังเร็ว! แกวิ่งหนีกระสุนปืนกลไม่พ้นหรอก!,บทพูด/ภารกิจ M01 ดีเดย์,210112
210113,MG! Get down and stay down! ,ปืนกล! หมอบลงแล้วอยู่เฉยๆ ไว้!,บทพูด/ภารกิจ M01 ดีเดย์,210113
210114,To cover! Kraut MG's all over us! ,เข้าที่กำบัง! ปืนกลเยอรมันกราดยิงใส่เราเต็มไปหมด!,บทพูด/ภารกิจ M01 ดีเดย์,210114
210120,Incoming!  Find cover!,กระสุนมาแล้ว! หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210120
210130,Sir! We're taking fire!,ผู้หมวด! เรากำลังถูกยิง!,บทพูด/ภารกิจ M01 ดีเดย์,210130
210140,What the hell do we do now sir?,เราจะเอายังไงต่อดีครับผู้หมวด?,บทพูด/ภารกิจ M01 ดีเดย์,210140
210150,We're taking fire! Where do we - damnit!,เรากำลังถูกยิง! เราจะไปทาง-- บัดซบเอ๊ย!,บทพูด/ภารกิจ M01 ดีเดย์,210150
210160,He's got us! Kraut MG! We're taking hits!,มันเล็งเราแล้ว! ปืนกลเยอรมัน! เราโดนยิงแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210160
210170,This is hopeless! Where do we - whadda we do??!,สิ้นหวังแล้ว! เราจะไปไหน-- เราจะทำยังไงดีวะเนี่ย??!,บทพูด/ภารกิจ M01 ดีเดย์,210170
210190,It's clear!  Get moving!,ทางเคลียร์แล้ว! เคลื่อนพล!,บทพูด/ภารกิจ M01 ดีเดย์,210190
210200,Move forward!  Keep advancing!,เคลื่อนที่ไปข้างหน้า! รุกคืบต่อไป!,บทพูด/ภารกิจ M01 ดีเดย์,210200
210211,Move up! We need to get to that shingle!,รุกคืบขึ้นไป! เราต้องไปให้ถึงแนวหินกรวดนั่น!,บทพูด/ภารกิจ M01 ดีเดย์,210211
210220,Move!  Move!  Move!,ไป! ไป! ไป!,บทพูด/ภารกิจ M01 ดีเดย์,210220
210230,Go! Go! Go!!,ไป! ไป! ไป!!,บทพูด/ภารกิจ M01 ดีเดย์,210230
210250,Let's go!,ไปกันเลย!,บทพูด/ภารกิจ M01 ดีเดย์,210250|220920|9430220
210255,Stay close to cover!,เกาะที่กำบังไว้ให้ดี!,บทพูด/ภารกิจ M01 ดีเดย์,210255
210290,Use the obstacles for cover.,ใช้สิ่งกีดขวางเป็นที่กำบัง,บทพูด/ภารกิจ M01 ดีเดย์,210290
210300,"Listen up, take cover behind the obstacles!",ฟังให้ดี หาที่กำบังหลังสิ่งกีดขวางไว้!,บทพูด/ภารกิจ M01 ดีเดย์,210300
210301,Keep an obstacle 'tween that MG fire and you.,ใช้สิ่งกีดขวางกำบังกระสุนปืนกลเอาไว้,บทพูด/ภารกิจ M01 ดีเดย์,210301
210302,Watch your cover! Hear me?!,ระวังตัวในที่กำบังไว้! ได้ยินไหม?!,บทพูด/ภารกิจ M01 ดีเดย์,210302
210303,Find some cover!,หาที่กำบังหน่อยเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210303
210310,Artillery incoming!  ,ปืนใหญ่กำลังถล่มเข้ามา!,บทพูด/ภารกิจ M01 ดีเดย์,210310
210320,INCOMING!  ,กระสุนมาแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210320
210330,Take cover!,หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210330|230100
210340,Artillery!  Stay low!  ,ปืนใหญ่ถล่ม! หมอบต่ำไว้!,บทพูด/ภารกิจ M01 ดีเดย์,210340
210350,Get down!!,หมอบลง!!,บทพูด/ภารกิจ M01 ดีเดย์,210350
210370,Artillery fer fuck sakes!,ปืนใหญ่ถล่ม ให้ตายสิวะ!,บทพูด/ภารกิจ M01 ดีเดย์,210370
210751,Good work! Able Company's all here.  ,ทำได้ดีมาก! กองร้อยเอเบิล รวมพลครบแล้ว,บทพูด/ภารกิจ M01 ดีเดย์,210751
210752,Where are the god-damn Engineers?,ทหารช่างเวรตะไลไปมุดหัวอยู่ที่ไหนวะ?,บทพูด/ภารกิจ M01 ดีเดย์,210752
210754,We're going to need Engineers to blow the wire.,เราต้องให้ทหารช่างมาระเบิดลวดหนามเปิดทาง,บทพูด/ภารกิจ M01 ดีเดย์,210754
210756,Get them to the shingle.,พาพวกเขาไปที่แนวหินกรวด,บทพูด/ภารกิจ M01 ดีเดย์,210756
210764,Get those Engineers out of there! That cover's shot to hell!,พาทหารช่างพวกนั้นออกมาเร็ว! ที่กำบังตรงนั้นพังยับเยินหมดแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210764
210766,Engineers! Move it! NOW!,ทหารช่าง! เคลื่อนพลเร็ว! เดี๋ยวนี้เลย!,บทพูด/ภารกิจ M01 ดีเดย์,210766
210770,Squad is down!,หมู่รบถูกกวาดล้างแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210770
210780,Able company’s lost a squad.,กองร้อยเอเบิล สูญเสียไปหนึ่งหมู่รบ,บทพูด/ภารกิจ M01 ดีเดย์,210780
210791,"Find a squad, use cover and for fuck’s sake, get to the shingle!",หาหมู่ทหาร ใช้ที่กำบัง แล้วรีบไปที่แนวหินกรวด ให้ตายสิวะ!,บทพูด/ภารกิจ M01 ดีเดย์,210791
210801,Rally a squad and get to the shingle!,รวบรวมหมู่รบแล้วไปที่แนวหินกรวด!,บทพูด/ภารกิจ M01 ดีเดย์,210801
210805,We lost another squad to those machine guns!  ,เราเสียไปอีกหมู่เพราะปืนกลพวกนั้นแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210805
210815,Get a squad to that shingle NOW!,ส่งหมู่ทหารไปที่แนวหินกรวด เดี๋ยวนี้เลย!,บทพูด/ภารกิจ M01 ดีเดย์,210815
210820,Engineer squad is down!,หมู่ทหารช่างถูกกำจัดแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,210820
210822,Grab another engineer squad! Get 'em to the shingle!,เรียกหมู่ทหารช่างอีกหมู่มา! พาพวกเขาไปที่แนวหินกรวด!,บทพูด/ภารกิจ M01 ดีเดย์,210822
210824,Get our engineers off that beach and to the shingle!,พาทหารช่างของเราออกจากหาดแล้วพาไปที่แนวหินกรวด!,บทพูด/ภารกิจ M01 ดีเดย์,210824
210826,Engineer squad! On deck!,หมู่ทหารช่าง! เตรียมพร้อม!,บทพูด/ภารกิจ M01 ดีเดย์,210826
210850,"We’re gettin’ killed out here, find some cover!",เราจะตายกันหมดตรงนี้แล้ว หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210850
210860,TAKE COVER!,หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210860|260451
210885,Grab any squad you can find and move them to the shingle!,รวมพลทุกหมู่ที่หาได้แล้วพาไปที่แนวหินกรวด!,บทพูด/ภารกิจ M01 ดีเดย์,210885
210890,Gotta take out that bunker!,ต้องทำลายบังเกอร์นั่นให้ได้!,บทพูด/ภารกิจ M01 ดีเดย์,210890
210891,Keep your heads down!,ก้มหัวลง!,บทพูด/ภารกิจ M01 ดีเดย์,210891
210900,MG42’s! Two of ‘em.,ปืนกล MG42! สองกระบอก!,บทพูด/ภารกิจ M01 ดีเดย์,210900
210910,"Engineers, blow the shingle!",ทหารช่าง ระเบิดแนวหินกรวดเปิดทางเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210910
210920,Right over there – ten yards!,ตรงนั้น – สิบหลา!,บทพูด/ภารกิจ M01 ดีเดย์,210920
210921,Engineers!,ทหารช่างสนาม!,บทพูด/ภารกิจ M01 ดีเดย์,210921
210930,ok gimmie that...,โอเค ส่งไอ้นั่นมา...,บทพูด/ภารกิจ M01 ดีเดย์,210930
210940,...got it?,...เข้าใจแล้ว?,บทพูด/ภารกิจ M01 ดีเดย์,210940
210950,Alright... we’re ready – take cover!,เอาล่ะ... เราพร้อมแล้ว – หาที่กำบังไว้!,บทพูด/ภารกิจ M01 ดีเดย์,210950
210951,Get off me Goddammit!,ออกไปจากฉัน ไอ้เวร!,บทพูด/ภารกิจ M01 ดีเดย์,210951|210961|210979
210952,Artillery! Take cover!,ปืนใหญ่! หาที่กำบังเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,210952|210962|210972
210953,There's no exit!,ไม่มีทางออก!,บทพูด/ภารกิจ M01 ดีเดย์,210953|210963|210973
210954,We're trapped!,เราติดอยู่!,บทพูด/ภารกิจ M01 ดีเดย์,210954|210964|210974
210955,Get me outta here!,พาฉันออกไปจากที่นี่!,บทพูด/ภารกิจ M01 ดีเดย์,210955|210965|210975
210956,We gotta get off this beach!,เราต้องออกไปจากชายหาดนี้!,บทพูด/ภารกิจ M01 ดีเดย์,210956|210966|210976
210957,How do we get off this goddamn beach?!,เราจะออกไปจากชายหาดนรกนี่ได้อย่างไร!,บทพูด/ภารกิจ M01 ดีเดย์,210957|210967|210977
210958,What are we supposed to do now? ,เราควรจะทำอย่างไรตอนนี้?,บทพูด/ภารกิจ M01 ดีเดย์,210958|210968|210978
210969,The MGs are covering the bunker!  Take 'em out!,ปืนกลพวกมันกำลังยิงคุมแนวป้องกันบังเกอร์อยู่!,บทพูด/ภารกิจ M01 ดีเดย์,210969
210970,FIRE IN THE HOLE!,ระวังระเบิด!,บทพูด/ภารกิจ M01 ดีเดย์,210970
210971,Take out those machine guns and clear the draw!,จัดการปืนกลพวกนั้นแล้วเคลียร์แนวหุบให้โล่ง!,บทพูด/ภารกิจ M01 ดีเดย์,210971
210980,Don’t stop till those 42’s are down!,อย่าหยุดจนกว่าปืนกล MG42 จะหมดลง!,บทพูด/ภารกิจ M01 ดีเดย์,210980
211040,"Dog White is open!  Able, take that bunker!",ด็อกไวท์เปิดแล้ว! เอเบิล เอาบังเกอร์นั่นซะ!,บทพูด/ภารกิจ M01 ดีเดย์,211040
211044,DOG RED is not clear.  Get some men over there!,ด็อกเรดยังไม่ปลอดภัย ส่งทหารเข้าไปตรงนั้น!,บทพูด/ภารกิจ M01 ดีเดย์,211044
211046,Clear out all the Germans guarding the approach. ,กำจัดทหารเยอรมันทั้งหมดที่เฝ้าทางเข้าออก,บทพูด/ภารกิจ M01 ดีเดย์,211046
211050,Dog Red is clear!,หาดด็อกเรด เคลียร์แล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,211050
211052,Dog Red is open!,หาดด็อกเรด เปิดทางแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,211052
211060,Engineers! Satchel Charges — on the bunker! NOW!,ทหารช่าง! วางระเบิดแรงสูงทำลายบังเกอร์! เดี๋ยวนี้!,บทพูด/ภารกิจ M01 ดีเดย์,211060
211081,Yeah!,ใช่!,บทพูด/ภารกิจ M01 ดีเดย์,211081|211083
211090,Sergeant Conti.,จ่าคอนติ.,บทพูด/ภารกิจ M01 ดีเดย์,211090
211100,Ready?,พร้อม?,บทพูด/ภารกิจ M01 ดีเดย์,211100
211110,Yes sir!,ครับท่าน!,บทพูด/ภารกิจ M01 ดีเดย์,211110|9390350
211111,Fall back to the guns! There are too many!,ถอยร่นไปที่ฐานปืน! พวกมันเยอะเกินไปแล้ว!,บทพูด/ภารกิจ M01 ดีเดย์,211111
211112,Retreat!,ถอย!,บทพูด/ภารกิจ M01 ดีเดย์,211112|243031
211120,"We have to silence those 88’s. Sergeant, round up your men.",เราต้องทำลายปืน 88 พวกนั้นให้ได้ จ่า รวบรวมคนของคุณมา,บทพูด/ภารกิจ M01 ดีเดย์,211120
211130,Alright listen up!,เอาล่ะ ฟังไว้!,บทพูด/ภารกิจ M01 ดีเดย์,211130
211140,"First squad, prepare to move out.",หมู่หนึ่ง เตรียมเคลื่อนพล,บทพูด/ภารกิจ M01 ดีเดย์,211140
211161,Stay down! These trenches are good cover.,หมอบลง! สนามเพลาะพวกนี้เป็นที่กำบังชั้นดี,บทพูด/ภารกิจ M01 ดีเดย์,211161
211210,Use the trenches to flank those MGs!,ใช้สนามเพลาะเข้าตีโอบปืนกลพวกนั้น!,บทพูด/ภารกิจ M01 ดีเดย์,211210
211211,MG! Get around his flank and clear that nest! ,ปืนกล! อ้อมไปทางปีกข้างของมันแล้วเคลียร์รังปืนกลนั่นซะ!,บทพูด/ภารกิจ M01 ดีเดย์,211211
211212,MG's right there. Follow the trenches and go in on his flank. ,ปืนกลอยู่ตรงนั้น เลาะไปตามสนามเพลาะแล้วเข้าตีทางปีกข้างของมัน,บทพูด/ภารกิจ M01 ดีเดย์,211212
211220,Put some grenades in those MG nests!,ปาระเบิดเข้าไปในรังปืนกลพวกนั้นเร็ว!,บทพูด/ภารกิจ M01 ดีเดย์,211220
211221,Ready grenades! Blow that MG nest now!,เตรียมระเบิดมือ! ระเบิดรังปืนกลนั่นเดี๋ยวนี้!,บทพูด/ภารกิจ M01 ดีเดย์,211221
211222,Grenades!  On that MG nest!,ระเบิดมือ! ขว้างใส่รังปืนกลนั่น!,บทพูด/ภารกิจ M01 ดีเดย์,211222
211231,Listen up!  Those 88s are the objective!,ฟังนะ! ปืน 88 พวกนั้นคือเป้าหมายหลัก!,บทพูด/ภารกิจ M01 ดีเดย์,211231
211241,Engineers!  Satchel Charges on the 88s!,ทหารช่าง! วางระเบิดแรงสูงทำลายปืน 88 ซะ!,บทพูด/ภารกิจ M01 ดีเดย์,211241
211242,"Rifle squad, cover the Engineers!",หมู่ปืนเล็ก คุ้มกันทหารช่างไว้!,บทพูด/ภารกิจ M01 ดีเดย์,211242
211264,"Okay, the gun crew is down. ",โอเค พลประจำปืนถูกกำจัดแล้ว,บทพูด/ภารกิจ M01 ดีเดย์,211264
211266,"We gotta blow that 88,",เราต้องระเบิดปืน 88 นั่นทิ้งซะ,บทพูด/ภารกิจ M01 ดีเดย์,211266
211268,A few grenades or a satchel charge should do it.,ใช้ระเบิดมือสองสามลูกหรือระเบิดแรงสูงก็น่าจะพอ,บทพูด/ภารกิจ M01 ดีเดย์,211268
211280,Good job.  One more to go.,ทำได้ดีมาก เหลืออีกกระบอกเดียว,บทพูด/ภารกิจ M01 ดีเดย์,211280
211300,That does it!  88 battery destroyed.,เรียบร้อย! กองร้อยปืนใหญ่ 88 ถูกทำลายแล้ว,บทพูด/ภารกิจ M01 ดีเดย์,211300
211310,Excellent job men.,ทำได้ยอดเยี่ยมมากทุกคน,บทพูด/ภารกิจ M01 ดีเดย์,211310
211320,"Sergeant Conti, get on the radio. Tell HQ our draw is clear for the tanks to come ashore.",จ่าคอนติ ติดต่อวิทยุด่วน แจ้งกองบัญชาการว่าช่องทางขึ้นหาดของเราเคลียร์แล้ว รถถังขึ้นฝั่งได้เลย,บทพูด/ภารกิจ M01 ดีเดย์,211320
211322,Okay. That's all the bunkers. Good work.   ,โอเค เคลียร์บังเกอร์หมดทุกหลังแล้ว ทำได้ดีมาก,บทพูด/ภารกิจ M01 ดีเดย์,211322
211323,"Now get to those 88s, you bastards.",คราวนี้บุกไปที่ปืน 88 ได้แล้วพวกเรา,บทพูด/ภารกิจ M01 ดีเดย์,211323
211324,"Got a kraut bunker over here, just begging to get busted. ",มีบังเกอร์เยอรมันอยู่ตรงนี้ กำลังรอให้เราระเบิดทิ้งพอดี,บทพูด/ภารกิจ M01 ดีเดย์,211324
211326,"There - that's another kraut bunker, right? ",ตรงนั้น - นั่นบังเกอร์เยอรมันอีกอันใช่ไหม?,บทพูด/ภารกิจ M01 ดีเดย์,211326
211328,Enemy bunker! Let's crack that thing open!,บังเกอร์ศัตรู! ไประเบิดเปิดกะโหลกมันกันเถอะ!,บทพูด/ภารกิจ M01 ดีเดย์,211328
211330,I need a casualty report. Redistribute weapons and ammo.,ฉันต้องการรายงานความสูญเสีย จัดสรรอาวุธและกระสุนใหม่,บทพูด/ภารกิจ M01 ดีเดย์,211330
211335,The Germans are reinforcing from those bunkers,พวกเยอรมันกำลังส่งกำลังเสริมมาจากบังเกอร์เหล่านั้น,บทพูด/ภารกิจ M01 ดีเดย์,211335
211338,If we can blow 'em with satchel charges it'll take some pressure off our beachhead. ,ถ้าเราใช้ระเบิดแรงสูงระเบิดพวกมันได้ ก็จะช่วยลดแรงกดดันต่อหัวหาดของเราได้,บทพูด/ภารกิจ M01 ดีเดย์,211338
211340,Secure the perimeter and dig in. Inform Dog Company that we are in position and waiting for them to come ashore.,วางแนวป้องกันโดยรอบแล้วขุดสนามเพลาะตั้งรับ แจ้งกองร้อยด็อก ว่าเราเข้าประจำตำแหน่งแล้วและกำลังรอพวกเขาขึ้นฝั่ง,บทพูด/ภารกิจ M01 ดีเดย์,211340
