id,english,thai,context,all_ids
230520,They have a Pak 38,พวกมันมีปืน PaK 38,บทพูด/ภารกิจ M03 คารองต็อง,230520
230530,Contact! Contact!,พบข้าศึก! พบข้าศึก!,บทพูด/ภารกิจ M03 คารองต็อง,230530|1433020
230540,Covering fire - defend the church!,ยิงคุ้มกันไว้ — ปกป้องโบสถ์!,บทพูด/ภารกิจ M03 คารองต็อง,230540
230550,Church Secure,ยึดโบสถ์สำเร็จแล้ว,บทพูด/ภารกิจ M03 คารองต็อง,230550
230560,"First squad, in the Church!  Establish a Field Barracks.",หมู่หนึ่ง เข้าไปในโบสถ์! จัดตั้งค่ายทหารสนาม,บทพูด/ภารกิจ M03 คารองต็อง,230560
230570,All Clear! Cease fire! ,พื้นที่เคลียร์แล้ว! หยุดยิง!,บทพูด/ภารกิจ M03 คารองต็อง,230570
230580,Excellent work men.,ทำได้ยอดเยี่ยมมากทุกคน,บทพูด/ภารกิจ M03 คารองต็อง,230580
230581,"Elements of the 6th Fallschirmjager Regiment have set up a strongpoint here, at the center of Carentan. ",กองกำลังบางส่วนของกรมทหารพลร่มฟัลชิร์มเยเกอร์ที่ 6 ได้ตั้งที่มั่นแข็งแกร่งอยู่ที่นี่ ณ ใจกลางเมืองคาเรนตัน,บทพูด/ภารกิจ M03 คารองต็อง,230581
230582,Our job is to clear them out of there and capture the town hall. ,หน้าที่ของเราคือกวาดล้างพวกมันออกไปและยึดศาลาว่าการเมืองให้ได้,บทพูด/ภารกิจ M03 คารองต็อง,230582
230583,"The Germans will be expecting us, so count on the main road being defended and fortified. Might be worth probing their flanks for another way in. ",พวกเยอรมันคงกำลังดักรอเราอยู่ เตรียมใจไว้ได้เลยว่าถนนสายหลักจะมีการป้องกันและป้อมปราการแน่นหนา เราอาจต้องลองหยั่งเชิงตามปีกข้างเพื่อหาเส้นทางอื่นเข้าไปแทน,บทพูด/ภารกิจ M03 คารองต็อง,230583
230584,We'll need reinforcements before we make our push. Our supply is pretty limited now - we can improve it by securing the strategic points around the church. ,เราจำเป็นต้องมีกำลังเสริมก่อนเริ่มบุก เสบียงของเราตอนนี้ค่อนข้างจำกัด – เราสามารถเพิ่มเสบียงได้โดยการยึดจุดยุทธศาสตร์รอบๆ โบสถ์,บทพูด/ภารกิจ M03 คารองต็อง,230584
230585,Good luck.,ขอให้โชคดี.,บทพูด/ภารกิจ M03 คารองต็อง,230585
230899,All right. Church is over. Let's take this show to city hall.,เอาล่ะ เคลียร์โบสถ์เรียบร้อยแล้ว ได้เวลายกพลไปที่ศาลาว่าการเมืองแล้ว,บทพูด/ภารกิจ M03 คารองต็อง,230899
230900,Sniper reporting for duty,สไนเปอร์ มารายงานตัวครับ,บทพูด/ภารกิจ M03 คารองต็อง,230900
230910,The sniper is going to need good sight lines.,สไนเปอร์ต้องการแนวสายตาที่เปิดโล่ง,บทพูด/ภารกิจ M03 คารองต็อง,230910
230920,Get him into the church or any tall building.,พาเขาขึ้นไปบนโบสถ์หรืออาคารสูงหลังไหนก็ได้,บทพูด/ภารกิจ M03 คารองต็อง,230920
230930,Mortar crew ready for action.,พลประจำปืนครกพร้อมปฏิบัติการ,บทพูด/ภารกิจ M03 คารองต็อง,230930
230940,"Alright, hang back and keep that mortar out of direct fire.",เอาล่ะ อยู่ข้างหลังไว้และระวังอย่าให้ปืนครกโดนยิงตรง,บทพูด/ภารกิจ M03 คารองต็อง,230940
230950,We need supplies.,เราต้องการเสบียง,บทพูด/ภารกิจ M03 คารองต็อง,230950
230960,"Carota, capture and secure that strategic point.",คาโรตา ไปยึดและตรึงจุดยุทธศาสตร์นั้นไว้,บทพูด/ภารกิจ M03 คารองต็อง,230960
230980,Saddle up... we’re moving out!,เตรียมตัวให้พร้อม... เราจะเคลื่อนพลแล้ว!,บทพูด/ภารกิจ M03 คารองต็อง,230980
231030,Road block! ,มีสิ่งกีดขวางบนถนน!,บทพูด/ภารกิจ M03 คารองต็อง,231030
231040,Lay down some mortar fire on that wire to clear the road!,สั่งปืนครกระดมยิงใส่ลวดหนามนั่นเพื่อเปิดทางถนน!,บทพูด/ภารกิจ M03 คารองต็อง,231040
231050,Get a satchel charge on that wire.,ใช้ระเบิดแรงสูงระเบิดลวดหนามนั่นซะ,บทพูด/ภารกิจ M03 คารองต็อง,231050
231060,This road needs to be clear!,ต้องเคลียร์ถนนสายนี้ให้โล่ง!,บทพูด/ภารกิจ M03 คารองต็อง,231060
231070,Mortars!,ปืนครก!,บทพูด/ภารกิจ M03 คารองต็อง,231070
231080,Incoming... they’ve sighted our Mortars!,กระสุนมาแล้ว... พวกมันเห็นตำแหน่งปืนครกของเราแล้ว!,บทพูด/ภารกิจ M03 คารองต็อง,231080
231090,Get that mortar squad to cover!,พาหมู่ปืนครกเข้าที่กำบังเร็ว!,บทพูด/ภารกิจ M03 คารองต็อง,231090
231100,We’re taking heavy fire! Get to the Town Hall!,เรากำลังถูกระดมยิงอย่างหนัก! มุ่งหน้าไปที่ศาลาว่าการเมือง!,บทพูด/ภารกิจ M03 คารองต็อง,231100
231110,A-T GUN spotted! ,พบปืนต่อสู้รถถัง!,บทพูด/ภารกิจ M03 คารองต็อง,231110
231120,"Those krauts are entrenched. Smith, Thomas use your grenades!","พวกเยอรมันตั้งสนามเพลาะแน่นหนามาก สมิธ, โทมัส ใช้ระเบิดมือของพวกนายซะ!",บทพูด/ภารกิจ M03 คารองต็อง,231120
231130,Satchel charge the Town Hall and blow the bastards out!,ใช้ระเบิดแรงสูงถล่มศาลาว่าการแล้วเป่าไอ้พวกเวรนั่นให้กระเด็น!,บทพูด/ภารกิจ M03 คารองต็อง,231130
231140,COUNTER ATTACK! COVER THE FLANKS!,ข้าศึกตีโต้! คุ้มกันปีกข้างไว้!,บทพูด/ภารกิจ M03 คารองต็อง,231140
231150,MG fire from the buildings! ,ปืนกลระดมยิงมาจากในอาคาร!,บทพูด/ภารกิจ M03 คารองต็อง,231150
231160,Take them out with bazookas!,ใช้บาซูก้าสอยพวกมันเลย!,บทพูด/ภารกิจ M03 คารองต็อง,231160
231170,Fuck you!,ไปตายซะ ไอ้เวร!,บทพูด/ภารกิจ M03 คารองต็อง,231170
231180,Die you fucking kraut!,ไปลงนรกซะ ไอ้เยอรมันเวร!,บทพูด/ภารกิจ M03 คารองต็อง,231180
231190,Goddammit!,บัดซบเอ๊ย!,บทพูด/ภารกิจ M03 คารองต็อง,231190
231200,CEASE FIRE!  LEWIS!  I SAID CEASE FIRE GODDAMMIT!,หยุดยิง! ลูอิส! ฉันบอกให้หยุดยิงไงวะ บัดซบเอ๊ย!,บทพูด/ภารกิจ M03 คารองต็อง,231200
231211,You're just wasting ammo.  The war's not over.,แกกำลังเปลืองกระสุน สงครามมันยังไม่จบหรอก,บทพูด/ภารกิจ M03 คารองต็อง,231211
231220,Town Hall is secure. Set up a perimeter Sergeant Carota.,ยึดศาลาว่าการเมืองได้แล้ว วางแนวป้องกันโดยรอบเลย จ่าคาโรตา,บทพูด/ภารกิจ M03 คารองต็อง,231220
231230,Carentan is ours. ,เมืองคาเรนตันเป็นของเราแล้ว,บทพูด/ภารกิจ M03 คารองต็อง,231230
231240,Secure the Church perimeter! The Captain wants this entire area clear!,ตรึงแนวป้องกันรอบโบสถ์ไว้! ผู้กองต้องการให้เคลียร์พื้นที่นี้ทั้งหมด!,บทพูด/ภารกิจ M03 คารองต็อง,231240
231260,We still have enemies inside the perimeter!,ยังมีข้าศึกหลงเหลืออยู่ในแนวป้องกันของเรา!,บทพูด/ภารกิจ M03 คารองต็อง,231260
231300,Kraut vehicle!  Look out!,ยานเกราะเยอรมัน! ระวัง!,บทพูด/ภารกิจ M03 คารองต็อง,231300
231310,They've got an armored car!,พวกมันมีรถหุ้มเกราะ!,บทพูด/ภารกิจ M03 คารองต็อง,231310
231320,Airborne!  Destroy that vehicle!,พลร่ม! ทำลายยานเกราะนั่นซะ!,บทพูด/ภารกิจ M03 คารองต็อง,231320
231330,Field Barracks established.  Additional infantry support available.,จัดตั้งค่ายทหารสนามสำเร็จแล้ว สามารถขอกำลังสนับสนุนทหารราบเพิ่มเติมได้,บทพูด/ภารกิจ M03 คารองต็อง,231330
231350,Vehicle Destroyed!,ทำลายยานเกราะสำเร็จแล้ว!,บทพูด/ภารกิจ M03 คารองต็อง,231350
231360,Look at those Krauts run.,ดูพวกเยอรมันวิ่งหนีเตลิดสิ,บทพูด/ภารกิจ M03 คารองต็อง,231360
231370,Poor it on them.,ระดมยิงกระหน่ำใส่มันเข้าไป!,บทพูด/ภารกิจ M03 คารองต็อง,231370
233001,Covering!,กำลังยิงคุ้มกัน!,บทพูด/ภารกิจ M03 คารองต็อง,233001|1434340
233003,Use that mortar on MGs and enemy-occupied buildings,ใช้ปืนครกยิงใส่รังปืนกลและอาคารที่ข้าศึกยึดครองอยู่,บทพูด/ภารกิจ M03 คารองต็อง,233003
239000,"Carentan - June 12, 1944",คาเรนตัน - 12 มิถุนายน 1944,บทพูด/ภารกิจ M03 คารองต็อง,239000|249000
239002,Press ANY KEY to start,กดปุ่มใดก็ได้เพื่อเริ่มต้น,บทพูด/ภารกิจ M03 คารองต็อง,239002|249002|359002
239010,Blah Blah Blah,บลา บลา บลา,บทพูด/ภารกิจ M03 คารองต็อง,239010|249010|299010|339010|359010
239020,Destroy Café Normandin,ทำลายคาเฟ่นอร์ม็องแด็ง,บทพูด/ภารกิจ M03 คารองต็อง,239020|239100
239021,Clear Church Area,เคลียร์พื้นที่รอบโบสถ์,บทพูด/ภารกิจ M03 คารองต็อง,239021|239113
239022,Garrison the Church,ส่งทหารเข้าประจำการในโบสถ์,บทพูด/ภารกิจ M03 คารองต็อง,239022|1449152
239023,Upgrade Church to Barracks,อัปเกรดโบสถ์เป็นค่ายทหารสนาม,บทพูด/ภารกิจ M03 คารองต็อง,239023|239112|1449155
239024,Secure the Town Hall,ยึดและควบคุมศาลาว่าการเมือง,บทพูด/ภารกิจ M03 คารองต็อง,239024
239025,Capture Munitions Sector,ยึดเซกเตอร์อาวุธยุทโธปกรณ์,บทพูด/ภารกิจ M03 คารองต็อง,239025
239026,Score %1NUMBER% Sniper Kills,ใช้สไนเปอร์สังหารข้าศึกให้ได้ %1NUMBER% นาย,บทพูด/ภารกิจ M03 คารองต็อง,239026
239030,Neutralize the MG42 in the Café. Flank the MG and use Satchel Charges.,ทำลายปืนกล MG42 ในร้านคาเฟ่ ตีโอบปืนกลและใช้ระเบิดแรงสูง,บทพูด/ภารกิจ M03 คารองต็อง,239030
239031,Destory all Axis troops defending the Church. Use buildings to cover Fox Company's advance to the Church.,กวาดล้างกองกำลังฝ่ายอักษะทั้งหมดที่ป้องกันโบสถ์ ใช้อาคารกำบังการรุกคืบของกองร้อยฟ็อกซ์ ไปยังโบสถ์,บทพูด/ภารกิจ M03 คารองต็อง,239031
239032,Order a squad to garrison the Church.,สั่งให้หมู่รบเข้าประจำการในโบสถ์,บทพูด/ภารกิจ M03 คารองต็อง,239032
239033,Upgrade the Church into a Field Barracks. This allows the deployment of additional troops.,อัปเกรดโบสถ์ให้เป็นค่ายทหารสนาม เพื่อให้สามารถเรียกกำลังพลเสริมได้,บทพูด/ภารกิจ M03 คารองต็อง,239033
239034,Destory all Axis troops defending the Town Hall.,กวาดล้างกองกำลังฝ่ายอักษะทั้งหมดที่ป้องกันศาลาว่าการเมือง,บทพูด/ภารกิจ M03 คารองต็อง,239034
239036,Kill Axis defenders with a Sniper.,สังหารทหารฝ่ายอักษะด้วยสไนเปอร์,บทพูด/ภารกิจ M03 คารองต็อง,239036
239041,6th Fallschirmjager Regiment,กรมทหารฟัลชิร์มเยเกอร์ที่ 6,บทพูด/ภารกิจ M03 คารองต็อง,239041
239051,Café Destroyed,ทำลายร้านคาเฟ่สำเร็จ,บทพูด/ภารกิจ M03 คารองต็อง,239051
239052,Church Upgraded,อัปเกรดโบสถ์แล้ว,บทพูด/ภารกิจ M03 คารองต็อง,239052
239053,Medal Opportunity,โอกาสได้รับเหรียญ,บทพูด/ภารกิจ M03 คารองต็อง,239053|269253|279352|289104|309954|319954|339053
239103,Garrison Church,เข้าประจำการในโบสถ์,บทพูด/ภารกิจ M03 คารองต็อง,239103
239109,Town Hall,ศาลาว่าการเมือง,บทพูด/ภารกิจ M03 คารองต็อง,239109|239204
239110,Muntions Sector,เซกเตอร์อาวุธยุทโธปกรณ์,บทพูด/ภารกิจ M03 คารองต็อง,239110
239111,Squad Pinned: Click Fire Up,หมู่รบถูกยิงตรึง: คลิกใช้สกิลฮึดสู้,บทพูด/ภารกิจ M03 คารองต็อง,239111
239114,Click to deploy Paratroopers,คลิกเพื่อส่งกำลังรบพลร่ม,บทพูด/ภารกิจ M03 คารองต็อง,239114
239115,Click to Upgrade to Barracks,คลิกเพื่ออัปเกรดเป็นค่ายทหาร,บทพูด/ภารกิจ M03 คารองต็อง,239115
239116,Secure Town Hall,ยึดและควบคุมศาลาว่าการเมือง,บทพูด/ภารกิจ M03 คารองต็อง,239116
239117,Church Unoccupied,โบสถ์ยังไม่มีทหารเข้าประจำการ,บทพูด/ภารกิจ M03 คารองต็อง,239117
239118,Build Observation Post to Secure Point,สร้างที่ตรวจการณ์ เพื่อตรึงจุดยุทธศาสตร์,บทพูด/ภารกิจ M03 คารองต็อง,239118
239200,Café Normandin,คาเฟ่นอร์ม็องแด็ง,บทพูด/ภารกิจ M03 คารองต็อง,239200
239205,Munitions Point,จุดอาวุธยุทโธปกรณ์,บทพูด/ภารกิจ M03 คารองต็อง,239205
239206,Puma,รถหุ้มเกราะพูม่า,บทพูด/ภารกิจ M03 คารองต็อง,239206
239931,Mission Fail,ภารกิจล้มเหลว,บทพูด/ภารกิจ M03 คารองต็อง,239931
