id,english,thai,context,all_ids
279110,Use Paratroopers to wire the Oxygen Tanks with demolitions and destroy them.,สั่งทหารพลร่มวางดินระเบิดที่ถังออกซิเจนเพื่อทำลายมันซะ,บทพูด/ภารกิจ M07 จรวด V2,279110
279140,Anti-aircraft gun destroyed!,ปืนต่อสู้อากาศยานถูกทำลายแล้ว!,บทพูด/ภารกิจ M07 จรวด V2,279140
279160,Eliminate Base Komandant,สังหารผู้บัญชาการฐาน,บทพูด/ภารกิจ M07 จรวด V2,279160
279161,A high ranking Officer is coordinating all base defenses. Neutralize him!,นายทหารระดับสูงกำลังบัญชาการการป้องกันฐานทั้งหมด จงกำจัดเขาซะ!,บทพูด/ภารกิจ M07 จรวด V2,279161
279162,Komandant,ผู้บัญชาการฐาน,บทพูด/ภารกิจ M07 จรวด V2,279162
279163,Destroy Command Station,ทำลายสถานีบัญชาการ,บทพูด/ภารกิจ M07 จรวด V2,279163
279167,Komandant Escaping!,ผู้บัญชาการฐานกำลังหลบหนี!,บทพูด/ภารกิจ M07 จรวด V2,279167
279201,Guard Tower,ป้อมยาม,บทพูด/ภารกิจ M07 จรวด V2,279201
279220,Destroy guard tower to stop reinforcements,ทำลายป้อมยามเพื่อสกัดกำลังเสริม,บทพูด/ภารกิจ M07 จรวด V2,279220
279225,Base Sector Alerted!,ฐานข้าศึกตื่นตัวแล้ว!,บทพูด/ภารกิจ M07 จรวด V2,279225
279226,Guard Tower Destroyed!,ป้อมยามถูกทำลายแล้ว!,บทพูด/ภารกิจ M07 จรวด V2,279226
279229,Guard Tower Spotted!,พบป้อมยาม!,บทพูด/ภารกิจ M07 จรวด V2,279229
279231,Entrance Defenders Alerted!,ทหารเฝ้าทางเข้ารู้ตัวแล้ว!,บทพูด/ภารกิจ M07 จรวด V2,279231
279233,Main Entrance undefended!,ทางเข้าหลักไม่มีคนเฝ้าป้องกัน!,บทพูด/ภารกิจ M07 จรวด V2,279233
279234,Main Entrance Anti-aircraft gun lost!,เสียปืน ปตอ. ที่ทางเข้าหลักไปแล้ว!,บทพูด/ภารกิจ M07 จรวด V2,279234
279235,Panzer spotted!,พบรถถังแพนเซอร์!,บทพูด/ภารกิจ M07 จรวด V2,279235
279236,Base Forces Mobilizing!,กองกำลังในฐานกำลังระดมพล!,บทพูด/ภารกิจ M07 จรวด V2,279236
279237,Sniper on the Roof!,มีสไนเปอร์อยู่บนหลังคา!,บทพูด/ภารกิจ M07 จรวด V2,279237
279238,Mortar on the Roof!,มีปืนครกอยู่บนหลังคา!,บทพูด/ภารกิจ M07 จรวด V2,279238
279250,Defend Main Entrance,ป้องกันทางเข้าหลัก,บทพูด/ภารกิจ M07 จรวด V2,279250
279251,The Main Entrance must be defended. Once secured reinforcements will be available.,ต้องป้องกันทางเข้าหลักไว้ให้ได้ เมื่อปลอดภัยแล้วจะมีกำลังเสริมเข้ามา,บทพูด/ภารกิจ M07 จรวด V2,279251
279255,%1SingularMinute% minute until reinforcements arrive,อีก %1SingularMinute% นาทีก่อนกำลังเสริมจะมาถึง,บทพูด/ภารกิจ M07 จรวด V2,279255
279256,%1NumberOfMinutes% minutes until reinforcements arrive,อีก %1NumberOfMinutes% นาทีก่อนกำลังเสริมจะมาถึง,บทพูด/ภารกิจ M07 จรวด V2,279256
279258,Main Entrance under attack!,ทางเข้าหลักกำลังถูกโจมตี!,บทพูด/ภารกิจ M07 จรวด V2,279258
279260,Defend Strategic Point,ป้องกันจุดยุทธศาสตร์,บทพูด/ภารกิจ M07 จรวด V2,279260
279301,Wehrmacht Special Operations Section,กองปฏิบัติการพิเศษแวร์มัคท์,บทพูด/ภารกิจ M07 จรวด V2,279301
279351,Entrance Captured,ยึดทางเข้าได้แล้ว,บทพูด/ภารกิจ M07 จรวด V2,279351
279354,Oxygen Tanks Destroyed,ทำลายถังออกซิเจนแล้ว,บทพูด/ภารกิจ M07 จรวด V2,279354
279355,Allied Reinforcements_1,กำลังเสริมพันธมิตร_1,บทพูด/ภารกิจ M07 จรวด V2,279355
279356,Allied Reinforcements_2,กำลังเสริมพันธมิตร_2,บทพูด/ภารกิจ M07 จรวด V2,279356
279357,Allied Reinforcements_3,กำลังเสริมพันธมิตร_3,บทพูด/ภารกิจ M07 จรวด V2,279357
279470,Assault Main Entrance,เข้าตีทางเข้าหลัก,บทพูด/ภารกิจ M07 จรวด V2,279470
279471,Prior to attacking the V2 base the Main Entrance must be secured. Approach with caution and secure the Strategic Point.,ก่อนจะเข้าตีฐาน V2 จะต้องควบคุมทางเข้าหลักให้ปลอดภัยก่อน จงเข้าหาอย่างระมัดระวังและยึดจุดยุทธศาสตร์ไว้,บทพูด/ภารกิจ M07 จรวด V2,279471
279475,Destroy guard tower,ทำลายป้อมยาม,บทพูด/ภารกิจ M07 จรวด V2,279475
279483,Capture Strategic Point,ยึดจุดยุทธศาสตร์,บทพูด/ภารกิจ M07 จรวด V2,279483|289023
